"","site_network_id","site","variable","date_started","date_ended","data_table","site_name","latitude","longitude","altitude","network_parameter_id","network_id","network_name","site_type","region","agglomeration","database_name","site_friendly","variable_friendly"
"1516",1015,"WBC-017","NO2",2001-03-31,2013-01-11,"measurement","Hugmore Lane, Wrexham",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","wbc-017","no2"
"1517",2278,"PCC-081","NO2",2010-08-01,2012-03-01,"measurement","Hundleton",NA,NA,"65",15,"no2d","NO2 Diffusion Tube sites","suburban","Unknown",NA,"waq","pcc-081","no2"
"1518",1748,"SCCS-180","NO2",2005-11-01,NA,"measurement","Ian's Walk, Ynysforgan",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-180","no2"
"1519",2768,"CCC-193","NO2",2010-02-03,NA,"measurement","IMO façade replacement",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","urban","Unknown",NA,"waq","ccc-193","no2"
"1520",706,"MTBC-001","NO2",1993-01-31,NA,"measurement","Imperial Hotel, Merthyr Tydfil",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","mtbc-001","no2"
"1521",1039,"MTBC-013","O3",1960-01-01,1998-02-28,"measurement","Incline Top",NA,NA,"",16,"o3d","O3 Diffusion Tube sites",NA,"Unknown",NA,"waq","mtbc-013","o3"
"1522",2121,"SCCS-250","NO2",2008-07-08,NA,"measurement","InfoNation(CCS Drop in Centre), 47 The Kingsway",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","urban","Unknown",NA,"waq","sccs-250","no2"
"1523",817,"OBC-031","NO2",1999-09-30,2000-08-31,"measurement","Island Farm Road, Bridgend",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","obc-031","no2"
"1524",2761,"CCC-186","NO2",2010-02-03,NA,"measurement","James Street",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","urban","Unknown",NA,"waq","ccc-186","no2"
"1525",1127,"PCC-048","SO2",1996-04-30,1996-05-31,"measurement","Jeffreston School, Cresselly",NA,NA,"",22,"so2d","SO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","pcc-048","so2"
"1526",1049,"PCC-048","O3",1996-06-18,1997-09-17,"measurement","Jeffreston School, Cresselly",NA,NA,"",16,"o3d","O3 Diffusion Tube sites",NA,"Unknown",NA,"waq","pcc-048","o3"
"1527",859,"PCC-048","NO2",1996-04-30,1999-03-31,"measurement","Jeffreston School, Cresselly",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","pcc-048","no2"
"1528",2719,"SCCS-430","NO2",2012-03-01,NA,"measurement","Jenkins Bakery. 64 High Street, Gorseinon",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-430","no2"
"1529",1438,"SCCS-012","NO2",2001-04-11,2002-04-03,"measurement","Jersey Road, Winch Wen",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","urban_background","Unknown",NA,"waq","sccs-012","no2"
"1530",1634,"SCCS-127","NO2",2004-08-26,2005-08-03,"measurement","Jnc Pentreguinea Road and Benthal Place",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-127","no2"
"1531",1528,"SCCS-078","NO2",2002-12-03,2004-12-09,"measurement","Jnc Sterry Road and Woodlands",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-078","no2"
"1532",10,"NWBC-001","bs",1994-01-02,2004-01-20,"measurement","John frost Square, Newport",NA,NA,"",3,"smso2","Smoke & SO2 Monitoring sites",NA,"Unknown",NA,"waq","nwbc-001","bs"
"1533",25,"NWBC-001","SO2",1994-01-04,2004-01-20,"measurement","John frost Square, Newport",NA,NA,"",21,"smso2","Smoke & SO2 Monitoring sites",NA,"Unknown",NA,"waq","nwbc-001","so2"
"1534",643,"LBC-009","NO2",1993-01-31,2002-10-01,"measurement","Junction 48 M4, Hendy",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","lbc-009","no2"
"1535",644,"LBC-010","NO2",1993-01-31,2002-10-01,"measurement","Junction 48 M4, Hendy",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","lbc-010","no2"
"1536",1885,"RCTCBC-064","NO2",2007-01-03,2009-01-07,"measurement","Junction leading to the Barn PH",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","rctcbc-064","no2"
"1537",685,"MNBC-023","NO2",2002-02-01,2002-09-01,"measurement","Junction of A40 and A466, Monmouth",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","mnbc-023","no2"
"1538",1081,"ADDC-003","SO2",1994-06-30,2003-01-01,"measurement","Kelsterton Farm, Connah's Quay",NA,NA,"",22,"so2d","SO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","addc-003","so2"
"1539",744,"NWBC-012","NO2",1999-11-30,2012-03-28,"measurement","Kensington Court, Oakland, Newport",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","nwbc-012","no2"
"1540",497,"CCC-088","NO2",1999-07-31,2000-04-30,"measurement","Kheol Llanishen Fach, Cardiff",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","ccc-088","no2"
"1541",411,"CBC-005","NO2",1997-04-30,2000-12-31,"measurement","Kimnel Way, Colwyn Bay",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","cbc-005","no2"
"1542",800,"OBC-014","NO2",1998-08-31,1999-07-31,"measurement","Kingshill, Porthcawl",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","obc-014","no2"
"1543",1536,"IACC-022","NO2",2004-02-06,2004-09-01,"measurement","Kingsland",NA,NA,"10",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","iacc-022","no2"
"1544",637,"IACC-008","NO2",1998-02-28,1999-01-31,"measurement","Kingsland, Holyhead",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","iacc-008","no2"
"1545",1098,"IAAC-014","SO2",1999-01-31,1999-12-31,"measurement","Kingsland, Holyhead, Anglesey",NA,NA,"",22,"so2d","SO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","iaac-014","so2"
"1546",340,"ADDC-028","NO2",1995-01-31,NA,"measurement","Kingsley Road, Sealand",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","addc-028","no2"
"1547",423,"CBC-017","NO2",2001-01-31,NA,"measurement","Kingsway, Colwyn bay",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","cbc-017","no2"
"1548",482,"CCC-066","NO2",1998-12-31,1999-05-31,"measurement","Knightswell Close",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","ccc-066","no2"
"1549",483,"CCC-067","NO2",1998-12-31,1999-04-30,"measurement","Knightswell Close",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","ccc-067","no2"
"1550",503,"CCC-094","NO2",1999-06-30,2000-04-30,"measurement","Knightswell Close, Culverhouse Cross",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","ccc-094","no2"
"1551",1588,"SCCS-081","NO2",2004-06-30,2005-06-01,"measurement","L'Post  Alexandra Raod, Gorseinon",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-081","no2"
"1552",1605,"SCCS-098","NO2",2004-06-30,2005-06-01,"measurement","L'Post  Broadway",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-098","no2"
"1553",1614,"SCCS-107","NO2",2004-06-30,2005-06-01,"measurement","L'Post  Carmarthen Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-107","no2"
"1554",1606,"SCCS-099","NO2",2004-04-28,2005-06-01,"measurement","L'Post  Cockett Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-099","no2"
"1555",1607,"SCCS-100","NO2",2004-06-30,2005-06-01,"measurement","L'Post  Cockett Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-100","no2"
"1556",1600,"SCCS-093","NO2",2004-06-30,2005-06-01,"measurement","L'Post  Frogmore Avenue",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-093","no2"
"1557",1593,"SCCS-086","NO2",2004-06-30,2005-06-01,"measurement","L'Post  Gower Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-086","no2"
"1558",1594,"SCCS-087","NO2",2004-06-30,2005-06-01,"measurement","L'Post  Gower Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-087","no2"
"1559",1598,"SCCS-091","NO2",2004-06-30,2005-06-01,"measurement","L'Post  Gower Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-091","no2"
"1560",1601,"SCCS-094","NO2",2004-06-30,2005-06-01,"measurement","L'Post  Gower Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-094","no2"
"1561",1602,"SCCS-095","NO2",2004-06-30,2005-06-01,"measurement","L'Post  Gower Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-095","no2"
"1562",1631,"SCCS-124","NO2",2004-06-30,2005-06-01,"measurement","L'Post  Nantyffin Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-124","no2"
"1563",1629,"SCCS-122","NO2",2004-06-30,2005-06-01,"measurement","L'Post  Peniel Green Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-122","no2"
"1564",1618,"SCCS-111","NO2",2004-06-30,2005-06-01,"measurement","L'Post  Ravenhill Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-111","no2"
"1565",1632,"SCCS-125","NO2",2004-06-30,2005-06-01,"measurement","L'Post  Samlet Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-125","no2"
"1566",1620,"SCCS-113","NO2",2004-06-30,2005-06-01,"measurement","L'Post  Sketty Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-113","no2"
"1567",1611,"SCCS-104","NO2",2004-06-30,2005-06-01,"measurement","L'Post  Station Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-104","no2"
"1568",1612,"SCCS-105","NO2",2004-06-30,2005-06-01,"measurement","L'Post  Station Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-105","no2"
"1569",1599,"SCCS-092","NO2",2004-06-30,2005-06-01,"measurement","L'Post  Vivian Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-092","no2"
"1570",1604,"SCCS-097","NO2",2004-06-30,2005-06-01,"measurement","L'Post  Vivian Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-097","no2"
"1571",1623,"SCCS-116","NO2",2004-06-30,2005-06-01,"measurement","L'post  West Way",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-116","no2"
"1572",1622,"SCCS-115","NO2",2004-06-30,2005-06-01,"measurement","L'Post Brunel court",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-115","no2"
"1573",1627,"SCCS-120","NO2",2004-06-30,2005-06-01,"measurement","L'Post Pentreguinea Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-120","no2"
"1574",1626,"SCCS-119","NO2",2004-06-30,2005-06-01,"measurement","L'Post Port Tennant Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-119","no2"
"1575",1621,"SCCS-114","NO2",2004-06-30,2005-06-01,"measurement","L'Post rear of  Sketty Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-114","no2"
"1576",1603,"SCCS-096","NO2",2004-06-30,2005-06-01,"measurement","L'Post Vivian Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-096","no2"
"1577",1636,"SCCS-129","NO2",2004-08-26,2005-08-03,"measurement","L/Post  Neath Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-129","no2"
"1578",2119,"SCCS-248","NO2",2008-07-08,NA,"measurement","L/Post between Argos/Uniterian Church, High Street",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","sccs-248","no2"
"1579",2718,"SCCS-429","NO2",2012-03-01,NA,"measurement","L/Post Infant School, High Street Gorseinon",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-429","no2"
"1580",2120,"SCCS-249","NO2",2008-07-08,NA,"measurement","L/Post outside Army Careers/Opium Den, High Street",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","sccs-249","no2"
"1581",2116,"SCCS-245","NO2",2008-07-08,NA,"measurement","L/Post outside CK's 73 High Street",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","sccs-245","no2"
"1582",2115,"SCCS-244","NO2",2008-07-08,NA,"measurement","L/Post outside Orchard St Clinic, 21 Orchard Street",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","sccs-244","no2"
"1583",2107,"SCCS-236","NO2",2008-07-08,NA,"measurement","L/Post outside Wilks 33 St Helens Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","sccs-236","no2"
"1584",1513,"SCCS-060","NO2",2003-06-20,2003-10-01,"measurement","Lamp post  Fairwood Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-060","no2"
"1585",1511,"SCCS-058","NO2",2003-06-20,2003-10-01,"measurement","Lamp post  Green Close",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-058","no2"
"1586",1509,"SCCS-056","NO2",2003-06-20,2003-10-01,"measurement","Lamp post  Heathwood Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-056","no2"
"1587",1506,"SCCS-053","NO2",2003-06-20,2003-10-01,"measurement","Lamp post at Wimblewood Close",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-053","no2"
"1588",1505,"SCCS-052","NO2",2003-06-20,2003-10-01,"measurement","Lamp post Corner of Fairwood Road and West Cross Lane",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-052","no2"
"1589",1520,"SCCS-067","NO2",2003-06-20,2003-09-05,"measurement","Lamp post Corner West Cross Lane and Eastlands Close",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-067","no2"
"1590",1504,"SCCS-051","NO2",2003-06-20,2003-10-01,"measurement","Lamp post Fairwood Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-051","no2"
"1591",1521,"SCCS-068","NO2",2003-06-20,2003-09-05,"measurement","Lamp post outside  Chestnut Avenue",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-068","no2"
"1592",1514,"SCCS-061","NO2",2003-06-20,2003-10-01,"measurement","Lamp post outside  Mayals Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-061","no2"
"1593",1515,"SCCS-062","NO2",2003-06-20,2003-10-01,"measurement","Lamp post outside  Mulberry Avenue",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-062","no2"
"1594",1517,"SCCS-064","NO2",2003-06-20,2003-10-01,"measurement","Lamp post outside  West Cross Avenue",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-064","no2"
"1595",1518,"SCCS-065","NO2",2003-06-20,2003-10-01,"measurement","Lamp post outside  West Cross Avenue",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-065","no2"
"1596",1516,"SCCS-063","NO2",2003-06-20,2003-10-01,"measurement","Lamp post outside  West Cross Lane",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-063","no2"
"1597",1512,"SCCS-059","NO2",2003-06-20,2003-10-01,"measurement","Lamp post outside Flats on Mayals Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-059","no2"
"1598",1510,"SCCS-057","NO2",2003-06-20,2003-10-01,"measurement","Lamp post Outside School on Fairwood Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-057","no2"
"1599",1519,"SCCS-066","NO2",2003-06-20,2003-10-01,"measurement","Lamp post outside Southlands Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-066","no2"
"1600",1507,"SCCS-054","NO2",2003-06-20,2003-10-01,"measurement","Lamp post outside Tircoed, Fairwood Road",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-054","no2"
"1601",1576,"MNBC-056","NO2",2004-01-02,NA,"measurement","Lampost ME145, St James Sq. onmouth",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","mnbc-056","no2"
"1602",1662,"MNBC-059","NO2",2005-01-05,2005-05-03,"measurement","Lampost WH62 adjacent   to 2 Hardwick Hill, Chepstow NP16 5PN",NA,NA,NA,15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","mnbc-059","no2"
"1603",2743,"SCCS-449","NO2",2012-06-27,NA,"measurement","Lamppost outside 12 Trinity Street, Gorseinon, Swansea",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-449","no2"
"1604",2734,"SCCS-440","NO2",2012-06-27,NA,"measurement","Lamppost side of 11 Trinity Street, Gorseinon, Swansea",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","sccs-440","no2"
"1605",879,"RCTCBC-004","NO2",1996-01-31,NA,"measurement","Lanelay Terrace, Maes-y-Coed",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","rctcbc-004","no2"
"1606",498,"CCC-089","NO2",1999-05-31,2010-03-04,"measurement","Lansdowne Road, Cardiff",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","ccc-089","no2"
"1607",712,"MTBC-007","NO2",1996-01-31,2012-03-30,"measurement","Lanterns Pub, Merthyr Tydfil",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","mtbc-007","no2"
"1608",1566,"MNBC-036","NO2",2004-01-02,NA,"measurement","Larkfield Park, Chepstow",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","urban_background","Unknown",NA,"waq","mnbc-036","no2"
"1609",911,"RCTCBC-040","NO2",2002-08-01,2009-01-07,"measurement","Laureldene, Llanharry",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","rctcbc-040","no2"
"1610",1938,"CCBC-058","NO2",2007-07-09,NA,"measurement","Left of Bartlett St",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","ccbc-058","no2"
"1611",1929,"CCBC-049","NO2",2007-07-09,2011-02-02,"measurement","Libanus Road (Bus Stop)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","ccbc-049","no2"
"1612",1928,"CCBC-048","NO2",2007-07-09,2011-02-02,"measurement","Libanus Road (Railings)",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","ccbc-048","no2"
"1613",1927,"CCBC-047","NO2",2007-07-09,NA,"measurement","Libanus School",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","ccbc-047","no2"
"1614",332,"ADDC-020","NO2",1995-01-31,2013-07-31,"measurement","Linden Avenue,Connah's Quay",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","addc-020","no2"
"1615",798,"OBC-012","NO2",1998-08-31,2000-08-31,"measurement","Litchard Hill, Bridgend",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","obc-012","no2"
"1616",124,"NPTC-014","DIRT",1998-12-24,2004-02-28,"measurement","Little Warren Fields",NA,NA,"",8,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nptc-014","wdt"
"1617",1174,"NPTC-014","OTHER",1998-12-24,2004-02-28,"measurement","Little Warren Fields",NA,NA,"",17,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nptc-014","other"
"1618",144,"NPTC-014","FASH",1998-12-24,2004-02-28,"measurement","Little Warren Fields",NA,NA,"",11,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nptc-014","fash"
"1619",164,"NPTC-014","FER",1998-12-24,2004-02-28,"measurement","Little Warren Fields",NA,NA,"",12,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nptc-014","fer"
"1620",204,"NPTC-014","PA",1998-12-24,2004-02-28,"measurement","Little Warren Fields",NA,NA,"",19,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nptc-014","pa"
"1621",44,"NPTC-014","CAR",1998-12-24,2004-02-28,"measurement","Little Warren Fields",NA,NA,"",5,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nptc-014","car"
"1622",224,"NPTC-014","SAND",1998-12-24,2004-02-28,"measurement","Little Warren Fields",NA,NA,"",20,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nptc-014","sand"
"1623",244,"NPTC-014","TDM",1960-01-01,2002-12-31,"measurement","Little Warren Fields",NA,NA,"",23,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nptc-014","tdm"
"1624",64,"NPTC-014","BURNT",1998-12-24,2004-02-28,"measurement","Little Warren Fields",NA,NA,"",4,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nptc-014","burnt"
"1625",264,"NPTC-014","TUM",1960-01-01,2004-02-28,"measurement","Little Warren Fields",NA,NA,"",25,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nptc-014","tum"
"1626",84,"NPTC-014","COAL",1998-12-24,2004-02-28,"measurement","Little Warren Fields",NA,NA,"",6,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nptc-014","coal"
"1627",104,"NPTC-014","DEPOR",1998-12-24,2004-02-28,"measurement","Little Warren Fields",NA,NA,"",7,"dep","Deposition Measurement sites",NA,"Unknown",NA,"waq","nptc-014","depor"
"1628",2647,"NWBC-111","NO2",2008-04-02,2009-09-30,"measurement","Livingstone Place",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","nwbc-111","no2"
"1629",3104,"WBC-042","NO2",2013-01-11,NA,"measurement","Llan y Pwll",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","wbc-042","no2"
"1630",581,"CDC-036","NO2",2002-01-31,2008-04-01,"measurement","Llanbadarn Rd, Aberystwyth",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","cdc-036","no2"
"1631",290,"CDC-045","BENZENE",2002-01-31,2009-04-30,"measurement","Llanbadarn Rd, Aberystwyth",NA,NA,"",2,"nahc","Hydocarbon Diffusion Tube sites",NA,"Unknown",NA,"waq","cdc-045","benzene"
"1632",580,"CDC-035","NO2",2001-12-31,2002-01-31,"measurement","Llanbadarn Village, Aberystwyth",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","cdc-035","no2"
"1633",288,"CDC-043","BENZENE",2001-12-31,2002-01-31,"measurement","Llanbadarn Village, Aberystwyth",NA,NA,"",2,"nahc","Hydocarbon Diffusion Tube sites",NA,"Unknown",NA,"waq","cdc-043","benzene"
"1634",1025,"CDC-046","O3",2002-01-31,2002-01-31,"measurement","Llanbadarn Village, Aberystwyth",NA,NA,"",16,"o3d","O3 Diffusion Tube sites",NA,"Unknown",NA,"waq","cdc-046","o3"
"1635",632,"GCC-028","NO2",2000-05-31,NA,"measurement","Llanbedr Bridge, Llanbedr",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","gcc-028","no2"
"1636",2193,"GCC-034","SO2",2009-05-28,NA,"measurement","LLANBERIS",NA,NA,"",22,"so2d","SO2 Diffusion Tube sites","other","Unknown",NA,"waq","gcc-034","so2"
"1637",2065,"MNBC-070","NO2",2009-01-01,2010-01-08,"measurement","Llanberis, Newport Road, Magor",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","suburban","Unknown",NA,"waq","mnbc-070","no2"
"1638",502,"CCC-093","NO2",1999-05-31,NA,"measurement","Llandaff Road, Cardiff",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","ccc-093","no2"
"1639",451,"CCC-029","NO2",1998-01-31,1999-04-30,"measurement","Llandederyn Interchange, Cardiff",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites",NA,"Unknown",NA,"waq","ccc-029","no2"
"1640",2398,"CMCC-098","NO2",2012-01-03,NA,"measurement","Llandeilo - 10 Heol Myrddin",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","cmcc-098","no2"
"1641",2775,"CMCC-131","NO2",2012-08-29,2013-05-29,"measurement","Llandeilo - 12 New Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","cmcc-131","no2"
"1642",2776,"CMCC-132","NO2",2012-08-29,2013-05-29,"measurement","Llandeilo - 13 New Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-132","no2"
"1643",2784,"CMCC-140","NO2",2012-08-29,2013-05-29,"measurement","Llandeilo - 19 Church Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","kerbside","Unknown",NA,"waq","cmcc-140","no2"
"1644",2783,"CMCC-139","NO2",2012-08-29,2013-05-29,"measurement","Llandeilo - 2 Church Road",NA,NA,"",15,"no2d","NO2 Diffusion Tube sites","roadside","Unknown",NA,"waq","cmcc-139","no2"
