"","date","date_end","site","site_name","variable","value","site_network_id","statistic_type_id","ratified_id","unit_id","unit_name","statistic_type","network_parameter_id","network_id"
"187",2016-08-18,2016-08-19,"fw","Fort William","no2",3.689531,2277,12,1,24,"ugm-3","daily_mean",3,"saun"
"188",2016-08-15,2016-08-16,"ggwr","Glasgow Great Western Road","no2",NA,3222,12,1,24,"ugm-3","daily_mean",3,"saun"
"189",2016-08-16,2016-08-17,"ggwr","Glasgow Great Western Road","no2",NA,3222,12,1,24,"ugm-3","daily_mean",3,"saun"
"190",2016-08-17,2016-08-18,"ggwr","Glasgow Great Western Road","no2",NA,3222,12,1,24,"ugm-3","daily_mean",3,"saun"
"191",2016-08-18,2016-08-19,"ggwr","Glasgow Great Western Road","no2",NA,3222,12,1,24,"ugm-3","daily_mean",3,"saun"
"192",2016-08-15,2016-08-16,"ghsr","Glasgow High Street","no2",NA,3238,12,1,24,"ugm-3","daily_mean",3,"saun"
"193",2016-08-16,2016-08-17,"ghsr","Glasgow High Street","no2",NA,3238,12,1,24,"ugm-3","daily_mean",3,"saun"
"194",2016-08-17,2016-08-18,"ghsr","Glasgow High Street","no2",NA,3238,12,1,24,"ugm-3","daily_mean",3,"saun"
"195",2016-08-18,2016-08-19,"ghsr","Glasgow High Street","no2",NA,3238,12,1,24,"ugm-3","daily_mean",3,"saun"
"196",2016-08-15,2016-08-16,"ghsr","Glasgow High Street","pm25",NA,3243,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"saun"
"197",2016-08-16,2016-08-17,"ghsr","Glasgow High Street","pm25",NA,3243,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"saun"
"198",2016-08-17,2016-08-18,"ghsr","Glasgow High Street","pm25",NA,3243,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"saun"
"199",2016-08-18,2016-08-19,"ghsr","Glasgow High Street","pm25",NA,3243,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"saun"
"200",2016-08-15,2016-08-16,"gl6","Glasgow Burgher St.","no2",30.91875,2811,12,1,24,"ugm-3","daily_mean",3,"saun"
"201",2016-08-16,2016-08-17,"gl6","Glasgow Burgher St.","no2",38.99837,2811,12,1,24,"ugm-3","daily_mean",3,"saun"
"202",2016-08-17,2016-08-18,"gl6","Glasgow Burgher St.","no2",47.573438,2811,12,1,24,"ugm-3","daily_mean",3,"saun"
"203",2016-08-18,2016-08-19,"gl6","Glasgow Burgher St.","no2",49.804688,2811,12,1,24,"ugm-3","daily_mean",3,"saun"
"204",2016-08-15,2016-08-16,"gl9","Glasgow Dumbarton Road","no2",34.823438,2838,12,1,24,"ugm-3","daily_mean",3,"saun"
"205",2016-08-16,2016-08-17,"gl9","Glasgow Dumbarton Road","no2",39.445312,2838,12,1,24,"ugm-3","daily_mean",3,"saun"
"206",2016-08-17,2016-08-18,"gl9","Glasgow Dumbarton Road","no2",33.628125,2838,12,1,24,"ugm-3","daily_mean",3,"saun"
"207",2016-08-18,2016-08-19,"gl9","Glasgow Dumbarton Road","no2",28.6875,2838,12,1,24,"ugm-3","daily_mean",3,"saun"
"208",2016-08-15,2016-08-16,"gla4","Glasgow Kerbside","no2",58.498594,2122,12,1,24,"ugm-3","daily_mean",3,"saun"
"209",2016-08-16,2016-08-17,"gla4","Glasgow Kerbside","no2",79.480312,2122,12,1,24,"ugm-3","daily_mean",3,"saun"
"210",2016-08-17,2016-08-18,"gla4","Glasgow Kerbside","no2",75.392344,2122,12,1,24,"ugm-3","daily_mean",3,"saun"
"211",2016-08-18,2016-08-19,"gla4","Glasgow Kerbside","no2",92.58163,2122,12,1,24,"ugm-3","daily_mean",3,"saun"
"212",2016-08-15,2016-08-16,"gla5","Glasgow Anderston","no2",15.61875,2221,12,1,24,"ugm-3","daily_mean",3,"saun"
"213",2016-08-16,2016-08-17,"gla5","Glasgow Anderston","no2",21.675,2221,12,1,24,"ugm-3","daily_mean",3,"saun"
"214",2016-08-17,2016-08-18,"gla5","Glasgow Anderston","no2",23.667188,2221,12,1,24,"ugm-3","daily_mean",3,"saun"
"215",2016-08-18,2016-08-19,"gla5","Glasgow Anderston","no2",20.957812,2221,12,1,24,"ugm-3","daily_mean",3,"saun"
"216",2016-08-15,2016-08-16,"gla6","Glasgow Byres Road","no2",39.923437,2212,12,1,24,"ugm-3","daily_mean",3,"saun"
"217",2016-08-16,2016-08-17,"gla6","Glasgow Byres Road","no2",47.414062,2212,12,1,24,"ugm-3","daily_mean",3,"saun"
"218",2016-08-17,2016-08-18,"gla6","Glasgow Byres Road","no2",42.7125,2212,12,1,24,"ugm-3","daily_mean",3,"saun"
"219",2016-08-18,2016-08-19,"gla6","Glasgow Byres Road","no2",38.409375,2212,12,1,24,"ugm-3","daily_mean",3,"saun"
"220",2016-08-15,2016-08-16,"gla7","Glasgow Waulkmillglen Reservoir","no2",8.232065,2231,12,1,24,"ugm-3","daily_mean",13,"scor"
"221",2016-08-16,2016-08-17,"gla7","Glasgow Waulkmillglen Reservoir","no2",14.55163,2231,12,1,24,"ugm-3","daily_mean",13,"scor"
"222",2016-08-17,2016-08-18,"gla7","Glasgow Waulkmillglen Reservoir","no2",10.643478,2231,12,1,24,"ugm-3","daily_mean",13,"scor"
"223",2016-08-18,2016-08-19,"gla7","Glasgow Waulkmillglen Reservoir","no2",15.647727,2231,12,1,24,"ugm-3","daily_mean",13,"scor"
"224",2016-08-15,2016-08-16,"gla7","Glasgow Waulkmillglen Reservoir","o3",31.9312,2235,12,1,24,"ugm-3","daily_mean",15,"scor"
"225",2016-08-16,2016-08-17,"gla7","Glasgow Waulkmillglen Reservoir","o3",43.655938,2235,12,1,24,"ugm-3","daily_mean",15,"scor"
"226",2016-08-17,2016-08-18,"gla7","Glasgow Waulkmillglen Reservoir","o3",43.988554,2235,12,1,24,"ugm-3","daily_mean",15,"scor"
"227",2016-08-18,2016-08-19,"gla7","Glasgow Waulkmillglen Reservoir","o3",31.84443,2235,12,1,24,"ugm-3","daily_mean",15,"scor"
"228",2016-08-15,2016-08-16,"glkp","Glasgow Townhead","o3",35.348836,3193,12,1,24,"ugm-3","daily_mean",5,"saun"
"229",2016-08-16,2016-08-17,"glkp","Glasgow Townhead","o3",51.064974,3193,12,1,24,"ugm-3","daily_mean",5,"saun"
"230",2016-08-17,2016-08-18,"glkp","Glasgow Townhead","o3",39.797584,3193,12,1,24,"ugm-3","daily_mean",5,"saun"
"231",2016-08-18,2016-08-19,"glkp","Glasgow Townhead","o3",35.497429,3193,12,1,24,"ugm-3","daily_mean",5,"saun"
"232",2016-08-15,2016-08-16,"glkp","Glasgow Townhead","pm25",5.770833,3197,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"saun"
"233",2016-08-16,2016-08-17,"glkp","Glasgow Townhead","pm25",12.004167,3197,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"saun"
"234",2016-08-17,2016-08-18,"glkp","Glasgow Townhead","pm25",13.820833,3197,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"saun"
"235",2016-08-18,2016-08-19,"glkp","Glasgow Townhead","pm25",14.2,3197,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"saun"
"236",2016-08-15,2016-08-16,"glkp","Glasgow Townhead","no2",16.335938,3191,12,1,24,"ugm-3","daily_mean",3,"saun"
"237",2016-08-16,2016-08-17,"glkp","Glasgow Townhead","no2",23.197031,3191,12,1,24,"ugm-3","daily_mean",3,"saun"
"238",2016-08-17,2016-08-18,"glkp","Glasgow Townhead","no2",24.487969,3191,12,1,24,"ugm-3","daily_mean",3,"saun"
"239",2016-08-18,2016-08-19,"glkp","Glasgow Townhead","no2",26.234511,3191,12,1,24,"ugm-3","daily_mean",3,"saun"
"240",2016-08-15,2016-08-16,"gra2","Grangemouth Moray","no2",24.472031,2683,12,1,24,"ugm-3","daily_mean",3,"saun"
"241",2016-08-16,2016-08-17,"gra2","Grangemouth Moray","no2",NA,2683,12,1,24,"ugm-3","daily_mean",3,"saun"
"242",2016-08-17,2016-08-18,"gra2","Grangemouth Moray","no2",NA,2683,12,1,24,"ugm-3","daily_mean",3,"saun"
"243",2016-08-18,2016-08-19,"gra2","Grangemouth Moray","no2",NA,2683,12,1,24,"ugm-3","daily_mean",3,"saun"
"244",2016-08-15,2016-08-16,"gran","Grangemouth","pm25",NA,2565,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"saun"
"245",2016-08-16,2016-08-17,"gran","Grangemouth","pm25",13.708333,2565,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"saun"
"246",2016-08-17,2016-08-18,"gran","Grangemouth","pm25",12.033333,2565,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"saun"
"247",2016-08-18,2016-08-19,"gran","Grangemouth","pm25",11.4,2565,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",7,"saun"
"248",2016-08-15,2016-08-16,"gran","Grangemouth","no2",15.3,2139,12,1,24,"ugm-3","daily_mean",3,"saun"
"249",2016-08-16,2016-08-17,"gran","Grangemouth","no2",NA,2139,12,1,24,"ugm-3","daily_mean",3,"saun"
"250",2016-08-17,2016-08-18,"gran","Grangemouth","no2",NA,2139,12,1,24,"ugm-3","daily_mean",3,"saun"
"251",2016-08-18,2016-08-19,"gran","Grangemouth","no2",NA,2139,12,1,24,"ugm-3","daily_mean",3,"saun"
"252",2016-08-15,2016-08-16,"harb","South Ayrshire Ayr Harbour","no2",32.751562,2854,12,1,24,"ugm-3","daily_mean",3,"saun"
"253",2016-08-16,2016-08-17,"harb","South Ayrshire Ayr Harbour","no2",11.15625,2854,12,1,24,"ugm-3","daily_mean",3,"saun"
"254",2016-08-17,2016-08-18,"harb","South Ayrshire Ayr Harbour","no2",10.439063,2854,12,1,24,"ugm-3","daily_mean",3,"saun"
"255",2016-08-18,2016-08-19,"harb","South Ayrshire Ayr Harbour","no2",10.643478,2854,12,1,24,"ugm-3","daily_mean",3,"saun"
"256",2016-08-15,2016-08-16,"inc2","Inverclyde Greenock A8","no2",54.993068,3206,12,1,24,"ugm-3","daily_mean",3,"saun"
"257",2016-08-16,2016-08-17,"inc2","Inverclyde Greenock A8","no2",70.246957,3206,12,1,24,"ugm-3","daily_mean",3,"saun"
"258",2016-08-17,2016-08-18,"inc2","Inverclyde Greenock A8","no2",63.411848,3206,12,1,24,"ugm-3","daily_mean",3,"saun"
"259",2016-08-18,2016-08-19,"inc2","Inverclyde Greenock A8","no2",62.214457,3206,12,1,24,"ugm-3","daily_mean",3,"saun"
"260",2016-08-15,2016-08-16,"inc2","Inverclyde Greenock A8","pm25",3.956522,3295,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"261",2016-08-16,2016-08-17,"inc2","Inverclyde Greenock A8","pm25",9.083333,3295,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"262",2016-08-17,2016-08-18,"inc2","Inverclyde Greenock A8","pm25",11.583333,3295,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"263",2016-08-18,2016-08-19,"inc2","Inverclyde Greenock A8","pm25",11,3295,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"264",2016-08-15,2016-08-16,"inv2","Inverness","no2",15.570937,2148,12,1,24,"ugm-3","daily_mean",3,"saun"
"265",2016-08-16,2016-08-17,"inv2","Inverness","no2",19.619062,2148,12,1,24,"ugm-3","daily_mean",3,"saun"
"266",2016-08-17,2016-08-18,"inv2","Inverness","no2",15.674531,2148,12,1,24,"ugm-3","daily_mean",3,"saun"
"267",2016-08-18,2016-08-19,"inv2","Inverness","no2",10.303594,2148,12,1,24,"ugm-3","daily_mean",3,"saun"
"268",2016-08-15,2016-08-16,"irv","North Ayrshire Irvine High St","no2",16.734375,2633,12,1,24,"ugm-3","daily_mean",3,"saun"
"269",2016-08-16,2016-08-17,"irv","North Ayrshire Irvine High St","no2",30.360938,2633,12,1,24,"ugm-3","daily_mean",3,"saun"
"270",2016-08-17,2016-08-18,"irv","North Ayrshire Irvine High St","no2",25.81875,2633,12,1,24,"ugm-3","daily_mean",3,"saun"
"271",2016-08-18,2016-08-19,"irv","North Ayrshire Irvine High St","no2",19.291304,2633,12,1,24,"ugm-3","daily_mean",3,"saun"
"272",2016-08-15,2016-08-16,"irv","North Ayrshire Irvine High St","pm25",4.791667,3275,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"273",2016-08-16,2016-08-17,"irv","North Ayrshire Irvine High St","pm25",10,3275,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"274",2016-08-17,2016-08-18,"irv","North Ayrshire Irvine High St","pm25",12.5,3275,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"275",2016-08-18,2016-08-19,"irv","North Ayrshire Irvine High St","pm25",19.26087,3275,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"276",2016-08-15,2016-08-16,"kir","Fife Kirkcaldy","no2",15.060937,2776,12,1,24,"ugm-3","daily_mean",3,"saun"
"277",2016-08-16,2016-08-17,"kir","Fife Kirkcaldy","no2",15.060937,2776,12,1,24,"ugm-3","daily_mean",3,"saun"
"278",2016-08-17,2016-08-18,"kir","Fife Kirkcaldy","no2",13.865625,2776,12,1,24,"ugm-3","daily_mean",3,"saun"
"279",2016-08-18,2016-08-19,"kir","Fife Kirkcaldy","no2",10.477174,2776,12,1,24,"ugm-3","daily_mean",3,"saun"
"280",2016-08-15,2016-08-16,"kir","Fife Kirkcaldy","pm25",4.333333,3292,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"281",2016-08-16,2016-08-17,"kir","Fife Kirkcaldy","pm25",9.125,3292,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"282",2016-08-17,2016-08-18,"kir","Fife Kirkcaldy","pm25",8.75,3292,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"283",2016-08-18,2016-08-19,"kir","Fife Kirkcaldy","pm25",9.869565,3292,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"284",2016-08-15,2016-08-16,"lerw","Lerwick","o3",NA,2194,12,1,24,"ugm-3","daily_mean",15,"scor"
"285",2016-08-16,2016-08-17,"lerw","Lerwick","o3",NA,2194,12,1,24,"ugm-3","daily_mean",15,"scor"
"286",2016-08-17,2016-08-18,"lerw","Lerwick","o3",NA,2194,12,1,24,"ugm-3","daily_mean",15,"scor"
"287",2016-08-18,2016-08-19,"lerw","Lerwick","o3",NA,2194,12,1,24,"ugm-3","daily_mean",15,"scor"
"288",2016-08-15,2016-08-16,"lerw","Lerwick","no2",NA,2868,12,1,24,"ugm-3","daily_mean",13,"scor"
"289",2016-08-16,2016-08-17,"lerw","Lerwick","no2",NA,2868,12,1,24,"ugm-3","daily_mean",13,"scor"
"290",2016-08-17,2016-08-18,"lerw","Lerwick","no2",NA,2868,12,1,24,"ugm-3","daily_mean",13,"scor"
"291",2016-08-18,2016-08-19,"lerw","Lerwick","no2",NA,2868,12,1,24,"ugm-3","daily_mean",13,"scor"
"292",2016-08-15,2016-08-16,"marn","E Ayrshire Kilmarnock St Marnock St","no2",29.723438,2834,12,1,24,"ugm-3","daily_mean",3,"saun"
"293",2016-08-16,2016-08-17,"marn","E Ayrshire Kilmarnock St Marnock St","no2",23.826562,2834,12,1,24,"ugm-3","daily_mean",3,"saun"
"294",2016-08-17,2016-08-18,"marn","E Ayrshire Kilmarnock St Marnock St","no2",29.00625,2834,12,1,24,"ugm-3","daily_mean",3,"saun"
"295",2016-08-18,2016-08-19,"marn","E Ayrshire Kilmarnock St Marnock St","no2",24.8625,2834,12,1,24,"ugm-3","daily_mean",3,"saun"
"296",2016-08-15,2016-08-16,"muss","East Lothian Musselburgh N High St","no2",20.08125,2732,12,1,24,"ugm-3","daily_mean",3,"saun"
"297",2016-08-16,2016-08-17,"muss","East Lothian Musselburgh N High St","no2",23.746875,2732,12,1,24,"ugm-3","daily_mean",3,"saun"
"298",2016-08-17,2016-08-18,"muss","East Lothian Musselburgh N High St","no2",23.90625,2732,12,1,24,"ugm-3","daily_mean",3,"saun"
"299",2016-08-18,2016-08-19,"muss","East Lothian Musselburgh N High St","no2",19.364062,2732,12,1,24,"ugm-3","daily_mean",3,"saun"
"300",2016-08-15,2016-08-16,"nl11","North Lanarkshire Kirkshaw","no2",22.63125,3216,12,1,24,"ugm-3","daily_mean",3,"saun"
"301",2016-08-16,2016-08-17,"nl11","North Lanarkshire Kirkshaw","no2",22.392188,3216,12,1,24,"ugm-3","daily_mean",3,"saun"
"302",2016-08-17,2016-08-18,"nl11","North Lanarkshire Kirkshaw","no2",20.71875,3216,12,1,24,"ugm-3","daily_mean",3,"saun"
"303",2016-08-18,2016-08-19,"nl11","North Lanarkshire Kirkshaw","no2",15.61875,3216,12,1,24,"ugm-3","daily_mean",3,"saun"
"304",2016-08-15,2016-08-16,"nl3","N Lanarkshire Chapelhall","no2",34.265625,2396,12,1,24,"ugm-3","daily_mean",3,"saun"
"305",2016-08-16,2016-08-17,"nl3","N Lanarkshire Chapelhall","no2",34.823438,2396,12,1,24,"ugm-3","daily_mean",3,"saun"
"306",2016-08-17,2016-08-18,"nl3","N Lanarkshire Chapelhall","no2",14.98125,2396,12,1,24,"ugm-3","daily_mean",3,"saun"
"307",2016-08-18,2016-08-19,"nl3","N Lanarkshire Chapelhall","no2",13.49375,2396,12,1,24,"ugm-3","daily_mean",3,"saun"
"308",2016-08-15,2016-08-16,"nl4","N Lanarkshire Croy","co",2.372057,2774,12,1,27,"mgm-3","daily_mean",1,"saun"
"309",2016-08-16,2016-08-17,"nl4","N Lanarkshire Croy","co",2.67766,2774,12,1,27,"mgm-3","daily_mean",1,"saun"
"310",2016-08-17,2016-08-18,"nl4","N Lanarkshire Croy","co",3.84186,2774,12,1,27,"mgm-3","daily_mean",1,"saun"
"311",2016-08-18,2016-08-19,"nl4","N Lanarkshire Croy","co",3.651912,2774,12,1,27,"mgm-3","daily_mean",1,"saun"
"312",2016-08-15,2016-08-16,"nl4","N Lanarkshire Croy","no2",18.328125,2405,12,1,24,"ugm-3","daily_mean",3,"saun"
"313",2016-08-16,2016-08-17,"nl4","N Lanarkshire Croy","no2",25.81875,2405,12,1,24,"ugm-3","daily_mean",3,"saun"
"314",2016-08-17,2016-08-18,"nl4","N Lanarkshire Croy","no2",21.515625,2405,12,1,24,"ugm-3","daily_mean",3,"saun"
"315",2016-08-18,2016-08-19,"nl4","N Lanarkshire Croy","no2",19.326316,2405,12,1,24,"ugm-3","daily_mean",3,"saun"
"316",2016-08-15,2016-08-16,"nl7","N Lanarkshire Shawhead Coatbridge","no2",24.623438,2650,12,1,24,"ugm-3","daily_mean",3,"saun"
"317",2016-08-16,2016-08-17,"nl7","N Lanarkshire Shawhead Coatbridge","no2",21.595312,2650,12,1,24,"ugm-3","daily_mean",3,"saun"
"318",2016-08-17,2016-08-18,"nl7","N Lanarkshire Shawhead Coatbridge","no2",18.80625,2650,12,1,24,"ugm-3","daily_mean",3,"saun"
"319",2016-08-18,2016-08-19,"nl7","N Lanarkshire Shawhead Coatbridge","no2",14.092105,2650,12,1,24,"ugm-3","daily_mean",3,"saun"
"320",2016-08-15,2016-08-16,"nl9","N Lanarkshire Moodiesburn","no2",16.575,2671,12,1,24,"ugm-3","daily_mean",3,"saun"
"321",2016-08-16,2016-08-17,"nl9","N Lanarkshire Moodiesburn","no2",20.08125,2671,12,1,24,"ugm-3","daily_mean",3,"saun"
"322",2016-08-17,2016-08-18,"nl9","N Lanarkshire Moodiesburn","no2",20.08125,2671,12,1,24,"ugm-3","daily_mean",3,"saun"
"323",2016-08-18,2016-08-19,"nl9","N Lanarkshire Moodiesburn","no2",18.420395,2671,12,1,24,"ugm-3","daily_mean",3,"saun"
"324",2016-08-15,2016-08-16,"pai3","Paisley Gordon Street","no2",25.340625,2552,12,1,24,"ugm-3","daily_mean",3,"saun"
"325",2016-08-16,2016-08-17,"pai3","Paisley Gordon Street","no2",35.859375,2552,12,1,24,"ugm-3","daily_mean",3,"saun"
"326",2016-08-17,2016-08-18,"pai3","Paisley Gordon Street","no2",27.810938,2552,12,1,24,"ugm-3","daily_mean",3,"saun"
"327",2016-08-18,2016-08-19,"pai3","Paisley Gordon Street","no2",30.350543,2552,12,1,24,"ugm-3","daily_mean",3,"saun"
"328",2016-08-15,2016-08-16,"peeb","Peebles","no2",4.4625,2715,12,1,24,"ugm-3","daily_mean",3,"saun"
"329",2016-08-16,2016-08-17,"peeb","Peebles","no2",6.036848,2715,12,1,24,"ugm-3","daily_mean",3,"saun"
"330",2016-08-17,2016-08-18,"peeb","Peebles","no2",5.004375,2715,12,1,24,"ugm-3","daily_mean",3,"saun"
"331",2016-08-18,2016-08-19,"peeb","Peebles","no2",5.283281,2715,12,1,24,"ugm-3","daily_mean",3,"saun"
"332",2016-08-15,2016-08-16,"peeb","Peebles","o3",31.773207,2716,12,1,24,"ugm-3","daily_mean",5,"saun"
"333",2016-08-16,2016-08-17,"peeb","Peebles","o3",48.054793,2716,12,1,24,"ugm-3","daily_mean",5,"saun"
"334",2016-08-17,2016-08-18,"peeb","Peebles","o3",46.225401,2716,12,1,24,"ugm-3","daily_mean",5,"saun"
"335",2016-08-18,2016-08-19,"peeb","Peebles","o3",46.765903,2716,12,1,24,"ugm-3","daily_mean",5,"saun"
"336",2016-08-15,2016-08-16,"pet1","Perth Crieff","no2",26.854688,2736,12,1,24,"ugm-3","daily_mean",3,"saun"
"337",2016-08-16,2016-08-17,"pet1","Perth Crieff","no2",24.623438,2736,12,1,24,"ugm-3","daily_mean",3,"saun"
"338",2016-08-17,2016-08-18,"pet1","Perth Crieff","no2",20.479688,2736,12,1,24,"ugm-3","daily_mean",3,"saun"
"339",2016-08-18,2016-08-19,"pet1","Perth Crieff","no2",23.678571,2736,12,1,24,"ugm-3","daily_mean",3,"saun"
"340",2016-08-15,2016-08-16,"pet2","Perth Atholl Street","no2",27.571875,2201,12,1,24,"ugm-3","daily_mean",3,"saun"
"341",2016-08-16,2016-08-17,"pet2","Perth Atholl Street","no2",22.95,2201,12,1,24,"ugm-3","daily_mean",3,"saun"
"342",2016-08-17,2016-08-18,"pet2","Perth Atholl Street","no2",24.065625,2201,12,1,24,"ugm-3","daily_mean",3,"saun"
"343",2016-08-18,2016-08-19,"pet2","Perth Atholl Street","no2",22.153125,2201,12,1,24,"ugm-3","daily_mean",3,"saun"
"344",2016-08-15,2016-08-16,"peth","Perth High Street","no2",10.51875,2205,12,1,24,"ugm-3","daily_mean",3,"saun"
"345",2016-08-16,2016-08-17,"peth","Perth High Street","no2",9.960938,2205,12,1,24,"ugm-3","daily_mean",3,"saun"
"346",2016-08-17,2016-08-18,"peth","Perth High Street","no2",15.549457,2205,12,1,24,"ugm-3","daily_mean",3,"saun"
"347",2016-08-15,2016-08-16,"ren1","Renfrew Cockels Loan","no2",25.420312,3225,12,1,24,"ugm-3","daily_mean",3,"saun"
"348",2016-08-16,2016-08-17,"ren1","Renfrew Cockels Loan","no2",30.839062,3225,12,1,24,"ugm-3","daily_mean",3,"saun"
"349",2016-08-17,2016-08-18,"ren1","Renfrew Cockels Loan","no2",24.942188,3225,12,1,24,"ugm-3","daily_mean",3,"saun"
"350",2016-08-18,2016-08-19,"ren1","Renfrew Cockels Loan","no2",23.532065,3225,12,1,24,"ugm-3","daily_mean",3,"saun"
"351",2016-08-15,2016-08-16,"rosy","Fife Rosyth","pm25",4.125,3279,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"352",2016-08-16,2016-08-17,"rosy","Fife Rosyth","pm25",8.458333,3279,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"353",2016-08-17,2016-08-18,"rosy","Fife Rosyth","pm25",8.666667,3279,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"354",2016-08-18,2016-08-19,"rosy","Fife Rosyth","pm25",8.652174,3279,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"355",2016-08-15,2016-08-16,"rosy","Fife Rosyth","no2",29.519022,2475,12,1,24,"ugm-3","daily_mean",3,"saun"
"356",2016-08-16,2016-08-17,"rosy","Fife Rosyth","no2",29.186413,2475,12,1,24,"ugm-3","daily_mean",3,"saun"
"357",2016-08-17,2016-08-18,"rosy","Fife Rosyth","no2",20.704891,2475,12,1,24,"ugm-3","daily_mean",3,"saun"
"358",2016-08-18,2016-08-19,"rosy","Fife Rosyth","no2",25.384091,2475,12,1,24,"ugm-3","daily_mean",3,"saun"
"359",2016-08-15,2016-08-16,"sl03","South Lanarkshire Lanark","pm25",4.708333,3260,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"360",2016-08-16,2016-08-17,"sl03","South Lanarkshire Lanark","pm25",12.666667,3260,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"361",2016-08-17,2016-08-18,"sl03","South Lanarkshire Lanark","pm25",12.25,3260,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"362",2016-08-18,2016-08-19,"sl03","South Lanarkshire Lanark","pm25",12.565217,3260,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"363",2016-08-15,2016-08-16,"sl03","South Lanarkshire Lanark","no2",20.878125,2825,12,1,24,"ugm-3","daily_mean",3,"saun"
"364",2016-08-16,2016-08-17,"sl03","South Lanarkshire Lanark","no2",29.165625,2825,12,1,24,"ugm-3","daily_mean",3,"saun"
"365",2016-08-17,2016-08-18,"sl03","South Lanarkshire Lanark","no2",28.209375,2825,12,1,24,"ugm-3","daily_mean",3,"saun"
"366",2016-08-18,2016-08-19,"sl03","South Lanarkshire Lanark","no2",26.359239,2825,12,1,24,"ugm-3","daily_mean",3,"saun"
"367",2016-08-15,2016-08-16,"sl04","South Lanarkshire Rutherglen","no2",22.232812,2828,12,1,24,"ugm-3","daily_mean",3,"saun"
"368",2016-08-16,2016-08-17,"sl04","South Lanarkshire Rutherglen","no2",31.875,2828,12,1,24,"ugm-3","daily_mean",3,"saun"
"369",2016-08-17,2016-08-18,"sl04","South Lanarkshire Rutherglen","no2",28.926562,2828,12,1,24,"ugm-3","daily_mean",3,"saun"
"370",2016-08-18,2016-08-19,"sl04","South Lanarkshire Rutherglen","no2",29.934783,2828,12,1,24,"ugm-3","daily_mean",3,"saun"
"371",2016-08-15,2016-08-16,"sl06","South Lanarkshire Uddingston","pm25",3.166667,3252,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"372",2016-08-16,2016-08-17,"sl06","South Lanarkshire Uddingston","pm25",7.708333,3252,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"373",2016-08-17,2016-08-18,"sl06","South Lanarkshire Uddingston","pm25",8.875,3252,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"374",2016-08-18,2016-08-19,"sl06","South Lanarkshire Uddingston","pm25",9.26087,3252,12,1,127,"ugm-3 (FIDAS)","daily_mean",7,"saun"
"375",2016-08-15,2016-08-16,"sl06","South Lanarkshire Uddingston","no2",22.3125,3180,12,1,24,"ugm-3","daily_mean",3,"saun"
"376",2016-08-16,2016-08-17,"sl06","South Lanarkshire Uddingston","no2",30.201562,3180,12,1,24,"ugm-3","daily_mean",3,"saun"
"377",2016-08-17,2016-08-18,"sl06","South Lanarkshire Uddingston","no2",33.070312,3180,12,1,24,"ugm-3","daily_mean",3,"saun"
"378",2016-08-18,2016-08-19,"sl06","South Lanarkshire Uddingston","no2",29.352717,3180,12,1,24,"ugm-3","daily_mean",3,"saun"
"379",2016-08-15,2016-08-16,"sl07","South Lanarkshire Cambuslang","no2",44.94375,3286,12,1,24,"ugm-3","daily_mean",3,"saun"
