"","date","date_end","site","site_name","variable","value","site_network_id","statistic_type_id","ratified_id","unit_id","unit_name","statistic_type","network_parameter_id","network_id"
"102",2016-08-16,2016-08-17,"glm8","V Glamorgan Windsor Road Penarth","pm10",NA,3163,12,1,112,"ugm-3 (BAM)","daily_mean",37,"waun"
"103",2016-08-17,2016-08-18,"glm8","V Glamorgan Windsor Road Penarth","pm10",NA,3163,12,1,112,"ugm-3 (BAM)","daily_mean",37,"waun"
"104",2016-08-18,2016-08-19,"glm8","V Glamorgan Windsor Road Penarth","pm10",41.083333,3163,12,1,112,"ugm-3 (BAM)","daily_mean",37,"waun"
"105",2016-08-15,2016-08-16,"glm8","V Glamorgan Windsor Road Penarth","no2",30.440625,3157,12,1,24,"ugm-3","daily_mean",32,"waun"
"106",2016-08-16,2016-08-17,"glm8","V Glamorgan Windsor Road Penarth","no2",28.528125,3157,12,1,24,"ugm-3","daily_mean",32,"waun"
"107",2016-08-17,2016-08-18,"glm8","V Glamorgan Windsor Road Penarth","no2",32.910938,3157,12,1,24,"ugm-3","daily_mean",32,"waun"
"108",2016-08-18,2016-08-19,"glm8","V Glamorgan Windsor Road Penarth","no2",23.667188,3157,12,1,24,"ugm-3","daily_mean",32,"waun"
"109",2016-08-15,2016-08-16,"glm8","V Glamorgan Windsor Road Penarth","o3",31.764892,3159,12,1,24,"ugm-3","daily_mean",35,"waun"
"110",2016-08-16,2016-08-17,"glm8","V Glamorgan Windsor Road Penarth","o3",45.069558,3159,12,1,24,"ugm-3","daily_mean",35,"waun"
"111",2016-08-17,2016-08-18,"glm8","V Glamorgan Windsor Road Penarth","o3",43.822246,3159,12,1,24,"ugm-3","daily_mean",35,"waun"
"112",2016-08-18,2016-08-19,"glm8","V Glamorgan Windsor Road Penarth","o3",79.911154,3159,12,1,24,"ugm-3","daily_mean",35,"waun"
"113",2016-08-15,2016-08-16,"npt1","Newport St Julians Comp School","pm25",9.666667,2143,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",38,"waun"
"114",2016-08-16,2016-08-17,"npt1","Newport St Julians Comp School","pm25",9.025,2143,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",38,"waun"
"115",2016-08-17,2016-08-18,"npt1","Newport St Julians Comp School","pm25",15.9,2143,12,1,118,"ugm-3 (TEOM FDMS)","daily_mean",38,"waun"
