"","site_network_id","site","variable","date_started","date_ended","data_table","site_name","latitude","longitude","altitude","eu_site_id","network_parameter_id","network_id","network_name","site_type","site_type_eu","region","agglomeration","database_name","site_friendly","variable_friendly"
"137",74830,"NEW2","SO2",2000-10-06,NA,"measurement","Cam Road",51.537598,-0.002138,NA,NA,15,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","new2","so2"
"138",74827,"NEW2","NOXasNO2",2000-10-06,NA,"measurement","Cam Road",51.537598,-0.002138,NA,NA,6,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","new2","nox"
"139",74824,"NEW2","GE10",2000-10-06,NA,"measurement","Cam Road",51.537598,-0.002138,NA,NA,3,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","new2","ge10"
"140",74839,"NEW2","NV10",2011-05-25,NA,"measurement","Cam Road",51.537598,-0.002138,NA,NA,7,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","new2","nv10"
"141",74829,"NEW2","PM10",2000-10-06,2011-05-25,"measurement","Cam Road",51.537598,-0.002138,NA,NA,10,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","new2","pm10"
"142",72426,"CAM3","NO2",1998-08-25,NA,"measurement","Cambridge Gonville Place",52.199575,0.12774,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cam3","no2"
"143",72428,"CAM3","PM10",1998-08-25,NA,"measurement","Cambridge Gonville Place",52.199575,0.12774,"",NA,10,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cam3","pm10"
"144",72425,"CAM3","NO",1998-08-25,NA,"measurement","Cambridge Gonville Place",52.199575,0.12774,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cam3","no"
"145",72424,"CAM3","T",1998-08-25,2011-08-16,"measurement","Cambridge Gonville Place",52.199575,0.12774,"",NA,17,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cam3","temp"
"146",72427,"CAM3","NOXasNO2",1998-08-25,NA,"measurement","Cambridge Gonville Place",52.199575,0.12774,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cam3","nox"
"147",74670,"CAM3","PM25",2011-11-14,NA,"measurement","Cambridge Gonville Place",52.199575,0.12774,"",NA,11,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cam3","pm25"
"148",72429,"CAM3","GE10",1998-08-25,NA,"measurement","Cambridge Gonville Place",52.199575,0.12774,"",NA,3,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cam3","ge10"
"149",74292,"CAM5","NO2",2007-04-18,NA,"measurement","Cambridge Montague Road",52.21393,0.138083,"",NA,5,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","cam5","no2"
"150",74295,"CAM5","GE10",2007-04-18,NA,"measurement","Cambridge Montague Road",52.21393,0.138083,"",NA,3,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","cam5","ge10"
"151",74293,"CAM5","NOXasNO2",2007-04-18,NA,"measurement","Cambridge Montague Road",52.21393,0.138083,"",NA,6,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","cam5","nox"
"152",74291,"CAM5","NO",2007-04-18,NA,"measurement","Cambridge Montague Road",52.21393,0.138083,"",NA,4,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","cam5","no"
"153",74294,"CAM5","PM10",2007-04-18,NA,"measurement","Cambridge Montague Road",52.21393,0.138083,"",NA,10,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","cam5","pm10"
"154",73180,"CAM4","NOXasNO2",2002-05-09,NA,"measurement","Cambridge Newmarket Road",52.20843,0.141521,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cam4","nox"
"155",74666,"CAM4","GE10",2002-05-09,2008-03-04,"measurement","Cambridge Newmarket Road",52.20843,0.141521,"",NA,3,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cam4","ge10"
"156",73178,"CAM4","NO",2002-05-09,NA,"measurement","Cambridge Newmarket Road",52.20843,0.141521,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cam4","no"
"157",73183,"CAM4","PM25",2008-03-04,NA,"measurement","Cambridge Newmarket Road",52.20843,0.141521,"",NA,11,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cam4","pm25"
"158",74667,"CAM4","PM10",2002-05-09,2008-03-04,"measurement","Cambridge Newmarket Road",52.20843,0.141521,"",NA,10,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cam4","pm10"
"159",73179,"CAM4","NO2",2002-05-09,NA,"measurement","Cambridge Newmarket Road",52.20843,0.141521,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cam4","no2"
"160",74665,"CAM1","SO2",1998-08-25,2002-07-03,"measurement","Cambridge Parker Street",52.204133,0.127483,"",NA,15,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cam1","so2"
"161",72420,"CAM1","NOXasNO2",1998-08-25,NA,"measurement","Cambridge Parker Street",52.204133,0.127483,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cam1","nox"
"162",72418,"CAM1","NO",1998-08-25,NA,"measurement","Cambridge Parker Street",52.204133,0.127483,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cam1","no"
"163",74626,"CAM1","TMP",1998-08-25,2011-08-16,"measurement","Cambridge Parker Street",52.204133,0.127483,"",NA,20,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cam1","tmp"
"164",72419,"CAM1","NO2",1998-08-25,NA,"measurement","Cambridge Parker Street",52.204133,0.127483,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cam1","no2"
"165",72417,"CAM1","T",1998-08-25,2011-08-16,"measurement","Cambridge Parker Street",52.204133,0.127483,"",NA,17,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cam1","temp"
"166",72421,"CAM1","PM10",1998-08-25,NA,"measurement","Cambridge Parker Street",52.204133,0.127483,"",NA,10,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cam1","pm10"
"167",72422,"CAM1","GE10",1998-08-25,NA,"measurement","Cambridge Parker Street",52.204133,0.127483,"",NA,3,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cam1","ge10"
"168",68871,"CD3","NO2",2000-04-20,2014-08-07,"measurement","Camden Shaftesbury Avenue",51.514693,-0.125879,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cd3","no2"
"169",68874,"CD3","GE10",2000-04-20,NA,"measurement","Camden Shaftesbury Avenue",51.514693,-0.125879,"",NA,3,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cd3","ge10"
"170",68872,"CD3","NOXasNO2",2000-04-20,2014-08-07,"measurement","Camden Shaftesbury Avenue",51.514693,-0.125879,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cd3","nox"
"171",68870,"CD3","NO",2000-04-20,2014-08-07,"measurement","Camden Shaftesbury Avenue",51.514693,-0.125879,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cd3","no"
"172",68873,"CD3","PM10",2000-04-20,NA,"measurement","Camden Shaftesbury Avenue",51.514693,-0.125879,"",NA,10,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","cd3","pm10"
"173",68877,"CA4","NOXasNO2",2007-05-09,2010-08-25,"measurement","Camden Tottenham Court Road",51.519104,-0.132353,"4",NA,6,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","ca4","nox"
"174",68875,"CA4","NO",2007-05-09,2010-08-25,"measurement","Camden Tottenham Court Road",51.519104,-0.132353,"4",NA,4,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","ca4","no"
"175",68876,"CA4","NO2",2007-05-09,2010-08-25,"measurement","Camden Tottenham Court Road",51.519104,-0.132353,"4",NA,5,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","ca4","no2"
"176",70450,"CAN2","PM10",2007-10-01,NA,"measurement","Canterbury PM10",51.273611,1.098611,"35",NA,10,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","can2","pm10"
"177",70451,"CAN2","GE10",2007-10-01,NA,"measurement","Canterbury PM10",51.273611,1.098611,"35",NA,3,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","can2","ge10"
"178",74935,"CRL2","NOXasNO2",2015-01-01,NA,"measurement","Carlisle Stanwix Bank",54.90455,-2.937022,NA,NA,6,"aqe","Air Quality England","roadside","urban","North West & Merseyside",NA,"aqengland","crl2","nox"
"179",74934,"CRL2","NO2",2015-01-01,NA,"measurement","Carlisle Stanwix Bank",54.90455,-2.937022,NA,NA,5,"aqe","Air Quality England","roadside","urban","North West & Merseyside",NA,"aqengland","crl2","no2"
"180",74933,"CRL2","NO",2015-01-01,NA,"measurement","Carlisle Stanwix Bank",54.90455,-2.937022,NA,NA,4,"aqe","Air Quality England","roadside","urban","North West & Merseyside",NA,"aqengland","crl2","no"
"181",74476,"CHAR","NO",2009-01-01,NA,"measurement","Charnwood Baxter Gate",52.771647,-1.204128,"",NA,4,"aqe","Air Quality England","kerbside","urban",NA,NA,"aqengland","char","no"
"182",74477,"CHAR","NO2",2009-01-01,NA,"measurement","Charnwood Baxter Gate",52.771647,-1.204128,"",NA,5,"aqe","Air Quality England","kerbside","urban",NA,NA,"aqengland","char","no2"
"183",74478,"CHAR","NOXasNO2",2009-01-01,NA,"measurement","Charnwood Baxter Gate",52.771647,-1.204128,"",NA,6,"aqe","Air Quality England","kerbside","urban",NA,NA,"aqengland","char","nox"
"184",74037,"CHAM","NOXasNO2",2006-03-07,2010-04-20,"measurement","Chesham",51.714064,-0.608156,"",NA,6,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","cham","nox"
"185",74035,"CHAM","NO",2006-03-07,2010-04-20,"measurement","Chesham",51.714064,-0.608156,"",NA,4,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","cham","no"
"186",74036,"CHAM","NO2",2006-03-07,2010-04-20,"measurement","Chesham",51.714064,-0.608156,"",NA,5,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","cham","no2"
"187",74539,"CI1","NO",2010-01-01,2010-03-12,"measurement","Chichester - A27 Chichester Bypass",51.725885,-0.756362,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","ci1","no"
"188",74540,"CI1","NO2",2010-01-01,2010-03-12,"measurement","Chichester - A27 Chichester Bypass",51.725885,-0.756362,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","ci1","no2"
"189",74541,"CI1","NOXasNO2",2010-01-01,2010-03-12,"measurement","Chichester - A27 Chichester Bypass",51.725885,-0.756362,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","ci1","nox"
"190",73922,"AR1","O3",2006-01-01,2010-03-12,"measurement","Chichester - Lodsworth",51.89909,-0.656323,"",NA,9,"aqe","Air Quality England","rural","rural",NA,NA,"aqengland","ar1","o3"
"191",74542,"CI4","NO",2010-01-01,2010-03-12,"measurement","Chichester - Orchard Street",51.738662,-0.754643,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","ci4","no"
"192",74543,"CI4","NO2",2010-01-01,2010-03-12,"measurement","Chichester - Orchard Street",51.738662,-0.754643,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","ci4","no2"
"193",74544,"CI4","NOXasNO2",2010-01-01,2010-03-12,"measurement","Chichester - Orchard Street",51.738662,-0.754643,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","ci4","nox"
"194",73288,"DARL","NO2",2009-01-01,NA,"measurement","Darlington St Cuthbert's Way",54.525475,-1.550733,"",NA,5,"aqe","Air Quality England","kerbside","urban",NA,NA,"aqengland","darl","no2"
"195",73289,"DARL","NOXasNO2",2009-01-01,NA,"measurement","Darlington St Cuthbert's Way",54.525475,-1.550733,"",NA,6,"aqe","Air Quality England","kerbside","urban",NA,NA,"aqengland","darl","nox"
"196",73287,"DARL","NO",2009-01-01,NA,"measurement","Darlington St Cuthbert's Way",54.525475,-1.550733,"",NA,4,"aqe","Air Quality England","kerbside","urban",NA,NA,"aqengland","darl","no"
"197",74888,"WIL3","NOXasNO2",2014-01-01,NA,"measurement","Devizes, Sidmouth Street",51.352198,-1.990416,"133",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wil3","nox"
"198",74885,"WIL3","GE10",2014-01-01,NA,"measurement","Devizes, Sidmouth Street",51.352198,-1.990416,"133",NA,3,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wil3","ge10"
"199",74887,"WIL3","NO2",2014-01-01,NA,"measurement","Devizes, Sidmouth Street",51.352198,-1.990416,"133",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wil3","no2"
"200",74884,"WIL3","PM10",2014-01-01,NA,"measurement","Devizes, Sidmouth Street",51.352198,-1.990416,"133",NA,10,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wil3","pm10"
"201",74886,"WIL3","NO",2014-01-01,NA,"measurement","Devizes, Sidmouth Street",51.352198,-1.990416,"133",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","wil3","no"
"202",74465,"DCHR","NO",2009-01-01,NA,"measurement","Doncaster Carr House Road",53.515519,-1.124773,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","dchr","no"
"203",74468,"DCHR","PM10",2009-01-01,NA,"measurement","Doncaster Carr House Road",53.515519,-1.124773,"",NA,10,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","dchr","pm10"
"204",74466,"DCHR","NO2",2009-01-01,NA,"measurement","Doncaster Carr House Road",53.515519,-1.124773,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","dchr","no2"
"205",74469,"DCHR","GE10",2009-01-01,NA,"measurement","Doncaster Carr House Road",53.515519,-1.124773,"",NA,3,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","dchr","ge10"
"206",74467,"DCHR","NOXasNO2",2009-01-01,NA,"measurement","Doncaster Carr House Road",53.515519,-1.124773,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","dchr","nox"
"207",74391,"DON1","NOXasNO2",2008-01-01,NA,"measurement","Doncaster Warmsworth Grosvenor Ter",53.500278,-1.171298,"",NA,6,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","don1","nox"
"208",74389,"DON1","NO",2008-01-01,NA,"measurement","Doncaster Warmsworth Grosvenor Ter",53.500278,-1.171298,"",NA,4,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","don1","no"
"209",74390,"DON1","NO2",2008-01-01,NA,"measurement","Doncaster Warmsworth Grosvenor Ter",53.500278,-1.171298,"",NA,5,"aqe","Air Quality England","roadside","urban",NA,NA,"aqengland","don1","no2"
"210",74764,"DUR2","NOXasNO2",2012-09-28,2013-12-31,"measurement","Durham Crossgate",54.774859,-1.584241,NA,NA,6,"aqe","Air Quality England","roadside","urban","North East",NA,"aqengland","dur2","nox"
"211",74762,"DUR2","NO",2012-09-28,2013-12-31,"measurement","Durham Crossgate",54.774859,-1.584241,NA,NA,4,"aqe","Air Quality England","roadside","urban","North East",NA,"aqengland","dur2","no"
"212",74763,"DUR2","NO2",2012-09-28,2013-12-31,"measurement","Durham Crossgate",54.774859,-1.584241,NA,NA,5,"aqe","Air Quality England","roadside","urban","North East",NA,"aqengland","dur2","no2"
"213",74640,"DUR1","NO2",2011-05-15,2012-07-27,"measurement","Durham Gilesgate",54.778873,-1.557908,"88",NA,5,"aqe","Air Quality England","kerbside","urban",NA,NA,"aqengland","dur1","no2"
"214",74639,"DUR1","NO",2011-05-15,2012-07-27,"measurement","Durham Gilesgate",54.778873,-1.557908,"88",NA,4,"aqe","Air Quality England","kerbside","urban",NA,NA,"aqengland","dur1","no"
"215",74641,"DUR1","NOXasNO2",2011-05-15,2012-07-27,"measurement","Durham Gilesgate",54.778873,-1.557908,"88",NA,6,"aqe","Air Quality England","kerbside","urban",NA,NA,"aqengland","dur1","nox"
"216",74855,"DUR3","NO",2014-01-08,2015-12-31,"measurement","Durham New Elvet",54.773441,-1.571089,NA,NA,4,"aqe","Air Quality England","roadside","urban","North East",NA,"aqengland","dur3","no"
"217",74856,"DUR3","NO2",2014-01-08,2015-12-31,"measurement","Durham New Elvet",54.773441,-1.571089,NA,NA,5,"aqe","Air Quality England","roadside","urban","North East",NA,"aqengland","dur3","no2"
"218",74857,"DUR3","NOXasNO2",2014-01-08,2015-12-31,"measurement","Durham New Elvet",54.773441,-1.571089,NA,NA,6,"aqe","Air Quality England","roadside","urban","North East",NA,"aqengland","dur3","nox"
"219",74991,"EM1","PM10",2015-01-01,NA,"measurement","East Midlands Airport",52.833277,-1.345222,NA,NA,10,"aqe","Air Quality England","airport","suburban",NA,NA,"aqengland","em1","pm10"
"220",74989,"EM1","NO2",2015-01-01,NA,"measurement","East Midlands Airport",52.833277,-1.345222,NA,NA,5,"aqe","Air Quality England","airport","suburban",NA,NA,"aqengland","em1","no2"
"221",74992,"EM1","GE10",2015-01-01,NA,"measurement","East Midlands Airport",52.833277,-1.345222,NA,NA,3,"aqe","Air Quality England","airport","suburban",NA,NA,"aqengland","em1","ge10"
"222",74990,"EM1","NOXasNO2",2015-01-01,NA,"measurement","East Midlands Airport",52.833277,-1.345222,NA,NA,6,"aqe","Air Quality England","airport","suburban",NA,NA,"aqengland","em1","nox"
"223",74988,"EM1","NO",2015-01-01,NA,"measurement","East Midlands Airport",52.833277,-1.345222,NA,NA,4,"aqe","Air Quality England","airport","suburban",NA,NA,"aqengland","em1","no"
"224",73942,"EB1","NO",2006-01-01,2010-03-12,"measurement","Eastbourne - Devonshire Park",50.860948,0.29049,"",NA,4,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","eb1","no"
"225",73945,"EB1","O3",2006-01-01,2010-03-12,"measurement","Eastbourne - Devonshire Park",50.860948,0.29049,"",NA,9,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","eb1","o3"
"226",73943,"EB1","NO2",2006-01-01,2010-03-12,"measurement","Eastbourne - Devonshire Park",50.860948,0.29049,"",NA,5,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","eb1","no2"
"227",73944,"EB1","NOXasNO2",2006-01-01,2010-03-12,"measurement","Eastbourne - Devonshire Park",50.860948,0.29049,"",NA,6,"aqe","Air Quality England","urban_background","urban_background",NA,NA,"aqengland","eb1","nox"
"228",74932,"EWE2","NOXasNO2",2015-01-01,NA,"measurement","Ewell High Street",51.349927,-0.249748,NA,NA,6,"aqe","Air Quality England","roadside","urban","South East",NA,"aqengland","ewe2","nox"
"229",74931,"EWE2","NO2",2015-01-01,NA,"measurement","Ewell High Street",51.349927,-0.249748,NA,NA,5,"aqe","Air Quality England","roadside","urban","South East",NA,"aqengland","ewe2","no2"
"230",74930,"EWE2","NO",2015-01-01,NA,"measurement","Ewell High Street",51.349927,-0.249748,NA,NA,4,"aqe","Air Quality England","roadside","urban","South East",NA,"aqengland","ewe2","no"
"231",74728,"FAR2","NOXasNO2",2012-04-20,NA,"measurement","Fareham Portland Street",50.850875,-1.17806,NA,NA,6,"aqe","Air Quality England","roadside","urban","South West",NA,"aqengland","far2","nox"
"232",74732,"FAR2","NO2",2012-04-20,NA,"measurement","Fareham Portland Street",50.850875,-1.17806,NA,NA,5,"aqe","Air Quality England","roadside","urban","South West",NA,"aqengland","far2","no2"
"233",74731,"FAR2","NO",2012-04-20,NA,"measurement","Fareham Portland Street",50.850875,-1.17806,NA,NA,4,"aqe","Air Quality England","roadside","urban","South West",NA,"aqengland","far2","no"
"234",74201,"FLX","NOXasNO2",2006-12-13,2011-01-13,"measurement","Felixstowe Dooley",NA,NA,"",NA,6,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","flx","nox"
"235",74199,"FLX","NO",2006-12-13,2011-01-13,"measurement","Felixstowe Dooley",NA,NA,"",NA,4,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","flx","no"
"236",74200,"FLX","NO2",2006-12-13,2011-01-13,"measurement","Felixstowe Dooley",NA,NA,"",NA,5,"aqe","Air Quality England",NA,NA,NA,NA,"aqengland","flx","no2"
"237",74917,"GA1","NO2",2015-01-01,NA,"measurement","Gateshead A1 Dunston",54.951529,-1.649945,"20",NA,5,"aqe","Air Quality England","roadside","urban","North East",NA,"aqengland","ga1","no2"
"238",74937,"GA1","T",2015-01-01,NA,"measurement","Gateshead A1 Dunston",54.951529,-1.649945,"20",NA,17,"aqe","Air Quality England",NA,NA,"North East",NA,"aqengland","ga1","temp"
"239",74919,"GA1","PM25",2015-01-01,NA,"measurement","Gateshead A1 Dunston",54.951529,-1.649945,"20",NA,11,"aqe","Air Quality England","roadside","urban","North East",NA,"aqengland","ga1","pm25"
"240",74916,"GA1","NO",2015-01-01,NA,"measurement","Gateshead A1 Dunston",54.951529,-1.649945,"20",NA,4,"aqe","Air Quality England","roadside","urban","North East",NA,"aqengland","ga1","no"
