"","site_network_id","site","variable","date_started","date_ended","data_table","site_name","latitude","longitude","altitude","network_parameter_id","network_id","network_name","site_type","region","agglomeration","database_name","site_friendly","variable_friendly"
"2649",2547,"PAI2","NOXasNO2",2004-05-01,2015-07-15,"measurement","Paisley Glasgow Airport",55.868025,-4.425942,"6",9,"saun","Scottish Automatic Urban Network","airport","Central Scotland","Glasgow Urban Area","scotarc","pai2","nox"
"2650",3080,"PAI2","M_SPED",2010-08-01,2015-07-15,"measurement","Paisley Glasgow Airport",55.868025,-4.425942,"6",1373,"saun","Scottish Automatic Urban Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","pai2","ws"
"2651",2544,"PAI2","SO2",2004-05-01,2007-12-31,"measurement","Paisley Glasgow Airport",55.868025,-4.425942,"6",8,"saun","Scottish Automatic Urban Network","airport","Central Scotland","Glasgow Urban Area","scotarc","pai2","so2"
"2652",3081,"PAI2","M_DIR",2010-08-01,2015-07-15,"measurement","Paisley Glasgow Airport",55.868025,-4.425942,"6",1374,"saun","Scottish Automatic Urban Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","pai2","wd"
"2653",2545,"PAI2","NO",2004-05-01,2015-07-15,"measurement","Paisley Glasgow Airport",55.868025,-4.425942,"6",2,"saun","Scottish Automatic Urban Network","airport","Central Scotland","Glasgow Urban Area","scotarc","pai2","no"
"2654",3082,"PAI3","M_T",2010-08-01,NA,"measurement","Paisley Gordon Street",55.841836,-4.423958,"12",1372,"saun","Scottish Automatic Urban Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","pai3","temp"
"2655",2553,"PAI3","NOXasNO2",2004-05-01,NA,"measurement","Paisley Gordon Street",55.841836,-4.423958,"12",9,"saun","Scottish Automatic Urban Network","roadside","Central Scotland","Glasgow Urban Area","scotarc","pai3","nox"
"2656",2557,"PAI3","V10",2008-01-01,NA,"measurement","Paisley Gordon Street",55.841836,-4.423958,"12",1008,"saun","Scottish Automatic Urban Network","roadside","Central Scotland","Glasgow Urban Area","scotarc","pai3","v10"
"2657",2550,"PAI3","SPED",2008-01-01,NA,"measurement","Paisley Gordon Street",55.841836,-4.423958,"12",23,"saun","Scottish Automatic Urban Network","roadside","Central Scotland","Glasgow Urban Area","scotarc","pai3","ws"
"2658",3083,"PAI3","M_SPED",2010-08-01,NA,"measurement","Paisley Gordon Street",55.841836,-4.423958,"12",1373,"saun","Scottish Automatic Urban Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","pai3","ws"
"2659",2554,"PAI3","PM10",2006-01-01,2007-12-31,"measurement","Paisley Gordon Street",55.841836,-4.423958,"12",999,"saun","Scottish Automatic Urban Network","roadside","Central Scotland","Glasgow Urban Area","scotarc","pai3","pm10"
"2660",2551,"PAI3","NO",2004-05-01,NA,"measurement","Paisley Gordon Street",55.841836,-4.423958,"12",2,"saun","Scottish Automatic Urban Network","roadside","Central Scotland","Glasgow Urban Area","scotarc","pai3","no"
"2661",3084,"PAI3","M_DIR",2010-08-01,NA,"measurement","Paisley Gordon Street",55.841836,-4.423958,"12",1374,"saun","Scottish Automatic Urban Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","pai3","wd"
"2662",2555,"PAI3","GE10",2006-01-01,NA,"measurement","Paisley Gordon Street",55.841836,-4.423958,"12",6,"saun","Scottish Automatic Urban Network","roadside","Central Scotland","Glasgow Urban Area","scotarc","pai3","ge10"
"2663",2548,"PAI3","T",2008-01-01,NA,"measurement","Paisley Gordon Street",55.841836,-4.423958,"12",21,"saun","Scottish Automatic Urban Network","roadside","Central Scotland","Glasgow Urban Area","scotarc","pai3","temp"
"2664",2552,"PAI3","NO2",2004-05-01,NA,"measurement","Paisley Gordon Street",55.841836,-4.423958,"12",3,"saun","Scottish Automatic Urban Network","roadside","Central Scotland","Glasgow Urban Area","scotarc","pai3","no2"
"2665",2556,"PAI3","NV10",2008-01-01,NA,"measurement","Paisley Gordon Street",55.841836,-4.423958,"12",1007,"saun","Scottish Automatic Urban Network","roadside","Central Scotland","Glasgow Urban Area","scotarc","pai3","nv10"
"2666",2549,"PAI3","DIR",2008-01-01,NA,"measurement","Paisley Gordon Street",55.841836,-4.423958,"12",22,"saun","Scottish Automatic Urban Network","roadside","Central Scotland","Glasgow Urban Area","scotarc","pai3","wd"
"2667",2771,"PAI4","NV10",2010-08-19,NA,"measurement","Paisley St James St",55.848115,-4.426619,"13",1007,"saun","Scottish Automatic Urban Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","pai4","nv10"
"2668",3086,"PAI4","M_SPED",2010-08-19,NA,"measurement","Paisley St James St",55.848115,-4.426619,"13",1373,"saun","Scottish Automatic Urban Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","pai4","ws"
"2669",2772,"PAI4","V10",2010-08-19,NA,"measurement","Paisley St James St",55.848115,-4.426619,"13",1008,"saun","Scottish Automatic Urban Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","pai4","v10"
"2670",3087,"PAI4","M_DIR",2010-08-19,NA,"measurement","Paisley St James St",55.848115,-4.426619,"13",1374,"saun","Scottish Automatic Urban Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","pai4","wd"
"2671",2770,"PAI4","GE10",2010-08-19,NA,"measurement","Paisley St James St",55.848115,-4.426619,"13",6,"saun","Scottish Automatic Urban Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","pai4","ge10"
"2672",3085,"PAI4","M_T",2010-08-19,NA,"measurement","Paisley St James St",55.848115,-4.426619,"13",1372,"saun","Scottish Automatic Urban Network",NA,"Central Scotland","Glasgow Urban Area","scotarc","pai4","temp"
"2673",2714,"PEEB","NO",2009-11-06,NA,"measurement","Peebles",55.657472,-3.196527,"167",2,"saun","Scottish Automatic Urban Network","suburban","Scottish Borders",NA,"scotarc","peeb","no"
"2674",3093,"PEEB","M_DIR",2010-08-01,NA,"measurement","Peebles",55.657472,-3.196527,"167",1374,"saun","Scottish Automatic Urban Network",NA,"Scottish Borders",NA,"scotarc","peeb","wd"
"2675",2715,"PEEB","NO2",2009-11-06,NA,"measurement","Peebles",55.657472,-3.196527,"167",3,"saun","Scottish Automatic Urban Network","suburban","Scottish Borders",NA,"scotarc","peeb","no2"
"2676",3091,"PEEB","M_T",2010-08-01,NA,"measurement","Peebles",55.657472,-3.196527,"167",1372,"saun","Scottish Automatic Urban Network",NA,"Scottish Borders",NA,"scotarc","peeb","temp"
"2677",2716,"PEEB","O3",2009-11-06,NA,"measurement","Peebles",55.657472,-3.196527,"167",5,"saun","Scottish Automatic Urban Network","suburban","Scottish Borders",NA,"scotarc","peeb","o3"
"2678",3092,"PEEB","M_SPED",2010-08-01,NA,"measurement","Peebles",55.657472,-3.196527,"167",1373,"saun","Scottish Automatic Urban Network",NA,"Scottish Borders",NA,"scotarc","peeb","ws"
"2679",2717,"PEEB","NOXasNO2",2009-11-06,NA,"measurement","Peebles",55.657472,-3.196527,"167",9,"saun","Scottish Automatic Urban Network","suburban","Scottish Borders",NA,"scotarc","peeb","nox"
"2680",1743,"82125","NO2",1900-01-01,1900-01-01,"md_measurement","PEEBLES 1N",NA,NA,"166",94,"24","NO2 Diffusion Tube",NA,"Scottish Borders",NA,"scotarc","82125","no2"
"2681",1744,"82126","NO2",1900-01-01,1900-01-01,"md_measurement","PEEBLES 2N",NA,NA,"183",94,"24","NO2 Diffusion Tube",NA,"Scottish Borders",NA,"scotarc","82126","no2"
"2682",1768,"82303","NO2",1992-12-29,NA,"md_measurement","PEEBLES 5N",NA,NA,"168",94,"24","NO2 Diffusion Tube",NA,"Scottish Borders",NA,"scotarc","82303","no2"
"2683",1769,"82304","NO2",1992-12-29,NA,"md_measurement","PEEBLES 6N",NA,NA,"169",94,"24","NO2 Diffusion Tube",NA,"Scottish Borders",NA,"scotarc","82304","no2"
"2684",484,"2514001","SO2",1991-04-02,2001-04-02,"md_measurement","PENICUIK 1",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","2514001","so2"
"2685",485,"2514001","bs",1991-04-02,2001-04-02,"md_measurement","PENICUIK 1",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","2514001","bs"
"2686",1702,"81943","NO2",1900-01-01,1900-01-01,"md_measurement","PENICUIK 1N",NA,NA,"180",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","81943","no2"
"2687",1704,"81945","NO2",1992-12-29,NA,"md_measurement","PENICUIK 2N",NA,NA,"200",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","81945","no2"
"2688",1842,"83599","NO2",2001-01-02,NA,"md_measurement","PENICUIK 3N",NA,NA,"180",94,"24","NO2 Diffusion Tube",NA,"Central Scotland",NA,"scotarc","83599","no2"
"2689",486,"2519201","SO2",1990-04-03,1999-03-29,"md_measurement","PERTH 1",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"North East Scotland",NA,"scotarc","2519201","so2"
"2690",487,"2519201","bs",1990-04-03,1999-03-29,"md_measurement","PERTH 1",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"North East Scotland",NA,"scotarc","2519201","bs"
"2691",1673,"81892","NO2",1992-12-29,NA,"md_measurement","PERTH 1N",NA,NA,"25",94,"24","NO2 Diffusion Tube",NA,"North East Scotland",NA,"scotarc","81892","no2"
"2692",1674,"81893","NO2",1900-01-01,1900-01-01,"md_measurement","PERTH 2N",NA,NA,"21",94,"24","NO2 Diffusion Tube",NA,"North East Scotland",NA,"scotarc","81893","no2"
"2693",1675,"81894","NO2",1992-12-29,2005-12-31,"md_measurement","PERTH 3N",NA,NA,"120",94,"24","NO2 Diffusion Tube",NA,"North East Scotland",NA,"scotarc","81894","no2"
"2694",1676,"81895","NO2",1900-01-01,1900-01-01,"md_measurement","PERTH 4N",NA,NA,"25",94,"24","NO2 Diffusion Tube",NA,"North East Scotland",NA,"scotarc","81895","no2"
"2695",1759,"82225","NO2",1992-12-29,2000-11-28,"md_measurement","PERTH 5N",NA,NA,"28",94,"24","NO2 Diffusion Tube",NA,"North East Scotland",NA,"scotarc","82225","no2"
"2696",1760,"82226","NO2",1992-12-29,2005-12-31,"md_measurement","PERTH 6N",NA,NA,"25",94,"24","NO2 Diffusion Tube",NA,"North East Scotland",NA,"scotarc","82226","no2"
"2697",1840,"83597","NO2",2001-01-02,2005-12-31,"md_measurement","PERTH 7N",NA,NA,"1",94,"24","NO2 Diffusion Tube",NA,"North East Scotland",NA,"scotarc","83597","no2"
"2698",2200,"PET2","NO",2004-08-01,NA,"measurement","Perth Atholl Street",56.399327,-3.434182,"11",2,"saun","Scottish Automatic Urban Network","roadside","North East Scotland",NA,"scotarc","pet2","no"
"2699",3097,"PET2","M_T",2010-08-01,NA,"measurement","Perth Atholl Street",56.399327,-3.434182,"11",1372,"saun","Scottish Automatic Urban Network",NA,"North East Scotland",NA,"scotarc","pet2","temp"
"2700",2208,"PET2","PM10",2004-08-01,NA,"measurement","Perth Atholl Street",56.399327,-3.434182,"11",999,"saun","Scottish Automatic Urban Network","roadside","North East Scotland",NA,"scotarc","pet2","pm10"
"2701",2201,"PET2","NO2",2004-08-01,NA,"measurement","Perth Atholl Street",56.399327,-3.434182,"11",3,"saun","Scottish Automatic Urban Network","roadside","North East Scotland",NA,"scotarc","pet2","no2"
"2702",3098,"PET2","M_SPED",2010-08-01,NA,"measurement","Perth Atholl Street",56.399327,-3.434182,"11",1373,"saun","Scottish Automatic Urban Network",NA,"North East Scotland",NA,"scotarc","pet2","ws"
"2703",2202,"PET2","GE10",2004-08-01,NA,"measurement","Perth Atholl Street",56.399327,-3.434182,"11",6,"saun","Scottish Automatic Urban Network","roadside","North East Scotland",NA,"scotarc","pet2","ge10"
"2704",3099,"PET2","M_DIR",2010-08-01,NA,"measurement","Perth Atholl Street",56.399327,-3.434182,"11",1374,"saun","Scottish Automatic Urban Network",NA,"North East Scotland",NA,"scotarc","pet2","wd"
"2705",2203,"PET2","NOXasNO2",2004-08-01,NA,"measurement","Perth Atholl Street",56.399327,-3.434182,"11",9,"saun","Scottish Automatic Urban Network","roadside","North East Scotland",NA,"scotarc","pet2","nox"
"2706",2735,"PET1","NO",2010-04-01,NA,"measurement","Perth Crieff",56.373126,-3.841475,"",2,"saun","Scottish Automatic Urban Network","roadside","North East Scotland",NA,"scotarc","pet1","no"
"2707",2739,"PET1","PM10",2010-04-01,NA,"measurement","Perth Crieff",56.373126,-3.841475,"",999,"saun","Scottish Automatic Urban Network","roadside","North East Scotland",NA,"scotarc","pet1","pm10"
"2708",2736,"PET1","NO2",2010-04-01,NA,"measurement","Perth Crieff",56.373126,-3.841475,"",3,"saun","Scottish Automatic Urban Network","roadside","North East Scotland",NA,"scotarc","pet1","no2"
"2709",3094,"PET1","M_T",2010-08-01,NA,"measurement","Perth Crieff",56.373126,-3.841475,"",1372,"saun","Scottish Automatic Urban Network",NA,"North East Scotland",NA,"scotarc","pet1","temp"
"2710",2737,"PET1","GE10",2010-04-01,NA,"measurement","Perth Crieff",56.373126,-3.841475,"",6,"saun","Scottish Automatic Urban Network","roadside","North East Scotland",NA,"scotarc","pet1","ge10"
"2711",3095,"PET1","M_SPED",2010-08-01,NA,"measurement","Perth Crieff",56.373126,-3.841475,"",1373,"saun","Scottish Automatic Urban Network",NA,"North East Scotland",NA,"scotarc","pet1","ws"
"2712",2738,"PET1","NOXasNO2",2010-04-01,NA,"measurement","Perth Crieff",56.373126,-3.841475,"",9,"saun","Scottish Automatic Urban Network","roadside","North East Scotland",NA,"scotarc","pet1","nox"
"2713",3096,"PET1","M_DIR",2010-08-01,NA,"measurement","Perth Crieff",56.373126,-3.841475,"",1374,"saun","Scottish Automatic Urban Network",NA,"North East Scotland",NA,"scotarc","pet1","wd"
"2714",2207,"PETH","NOXasNO2",2003-06-11,NA,"measurement","Perth High Street",56.396597,-3.4324,"11",9,"saun","Scottish Automatic Urban Network","roadside","North East Scotland",NA,"scotarc","peth","nox"
"2715",2204,"PETH","NO",2003-06-11,NA,"measurement","Perth High Street",56.396597,-3.4324,"11",2,"saun","Scottish Automatic Urban Network","roadside","North East Scotland",NA,"scotarc","peth","no"
"2716",3104,"PETH","M_SPED",2010-08-01,NA,"measurement","Perth High Street",56.396597,-3.4324,"11",1373,"saun","Scottish Automatic Urban Network",NA,"North East Scotland",NA,"scotarc","peth","ws"
"2717",2205,"PETH","NO2",2003-06-11,NA,"measurement","Perth High Street",56.396597,-3.4324,"11",3,"saun","Scottish Automatic Urban Network","roadside","North East Scotland",NA,"scotarc","peth","no2"
"2718",3105,"PETH","M_DIR",2010-08-01,NA,"measurement","Perth High Street",56.396597,-3.4324,"11",1374,"saun","Scottish Automatic Urban Network",NA,"North East Scotland",NA,"scotarc","peth","wd"
"2719",2209,"PETH","PM10",2003-06-11,NA,"measurement","Perth High Street",56.396597,-3.4324,"11",999,"saun","Scottish Automatic Urban Network","roadside","North East Scotland",NA,"scotarc","peth","pm10"
"2720",2206,"PETH","GE10",2003-06-11,NA,"measurement","Perth High Street",56.396597,-3.4324,"11",6,"saun","Scottish Automatic Urban Network","roadside","North East Scotland",NA,"scotarc","peth","ge10"
"2721",3103,"PETH","M_T",2010-08-01,NA,"measurement","Perth High Street",56.396597,-3.4324,"11",1372,"saun","Scottish Automatic Urban Network",NA,"North East Scotland",NA,"scotarc","peth","temp"
"2722",3100,"PET3","M_T",2012-07-05,NA,"measurement","Perth Muirton",56.41467,-3.44964,"8",1372,"saun","Scottish Automatic Urban Network",NA,"North East Scotland",NA,"scotarc","pet3","temp"
"2723",2859,"PET3","GE10",2012-07-05,NA,"measurement","Perth Muirton",56.41467,-3.44964,"8",6,"saun","Scottish Automatic Urban Network","urban_background","North East Scotland",NA,"scotarc","pet3","ge10"
"2724",3101,"PET3","M_SPED",2012-07-05,NA,"measurement","Perth Muirton",56.41467,-3.44964,"8",1373,"saun","Scottish Automatic Urban Network",NA,"North East Scotland",NA,"scotarc","pet3","ws"
"2725",2860,"PET3","NV10",2012-07-05,NA,"measurement","Perth Muirton",56.41467,-3.44964,"8",1007,"saun","Scottish Automatic Urban Network","urban_background","North East Scotland",NA,"scotarc","pet3","nv10"
"2726",3102,"PET3","M_DIR",2012-07-05,NA,"measurement","Perth Muirton",56.41467,-3.44964,"8",1374,"saun","Scottish Automatic Urban Network",NA,"North East Scotland",NA,"scotarc","pet3","wd"
"2727",2861,"PET3","V10",2012-07-05,NA,"measurement","Perth Muirton",56.41467,-3.44964,"8",1008,"saun","Scottish Automatic Urban Network","urban_background","North East Scotland",NA,"scotarc","pet3","v10"
"2728",489,"2521201","bs",1976-03-30,2000-04-03,"md_measurement","PETERHEAD 1",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"North East Scotland",NA,"scotarc","2521201","bs"
"2729",490,"2521201","SO2",1976-03-30,1900-01-02,"md_measurement","PETERHEAD 1",NA,NA,NA,90,"9","LA Pay",NA,"North East Scotland",NA,"scotarc","2521201","so2"
"2730",491,"2521201","bs",1976-03-30,1900-01-02,"md_measurement","PETERHEAD 1",NA,NA,NA,91,"9","LA Pay",NA,"North East Scotland",NA,"scotarc","2521201","bs"
"2731",488,"2521201","SO2",1976-03-30,2000-04-03,"md_measurement","PETERHEAD 1",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"North East Scotland",NA,"scotarc","2521201","so2"
"2732",1908,"84229","NO2",2004-01-01,NA,"md_measurement","PETERHEAD 1N",NA,NA,NA,94,"24","NO2 Diffusion Tube","roadside","North East Scotland",NA,"scotarc","84229","no2"
"2733",493,"2521202","bs",1976-03-30,2000-04-03,"md_measurement","PETERHEAD 2",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"North East Scotland",NA,"scotarc","2521202","bs"
"2734",494,"2521202","SO2",1976-03-30,1900-01-02,"md_measurement","PETERHEAD 2",NA,NA,NA,90,"9","LA Pay",NA,"North East Scotland",NA,"scotarc","2521202","so2"
"2735",495,"2521202","bs",1976-03-30,1900-01-02,"md_measurement","PETERHEAD 2",NA,NA,NA,91,"9","LA Pay",NA,"North East Scotland",NA,"scotarc","2521202","bs"
"2736",492,"2521202","SO2",1976-03-30,2000-04-03,"md_measurement","PETERHEAD 2",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"North East Scotland",NA,"scotarc","2521202","so2"
"2737",1909,"84230","NO2",2004-01-01,NA,"md_measurement","PETERHEAD 2N",NA,NA,NA,94,"24","NO2 Diffusion Tube","roadside","North East Scotland",NA,"scotarc","84230","no2"
"2738",496,"2521203","SO2",1976-03-30,2000-04-03,"md_measurement","PETERHEAD 3",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"North East Scotland",NA,"scotarc","2521203","so2"
"2739",497,"2521203","bs",1976-03-30,2000-04-03,"md_measurement","PETERHEAD 3",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"North East Scotland",NA,"scotarc","2521203","bs"
"2740",498,"2521203","SO2",1976-03-30,1900-01-02,"md_measurement","PETERHEAD 3",NA,NA,NA,90,"9","LA Pay",NA,"North East Scotland",NA,"scotarc","2521203","so2"
"2741",499,"2521203","bs",1976-03-30,1900-01-02,"md_measurement","PETERHEAD 3",NA,NA,NA,91,"9","LA Pay",NA,"North East Scotland",NA,"scotarc","2521203","bs"
"2742",1910,"84231","NO2",2004-01-01,NA,"md_measurement","PETERHEAD 3N",NA,NA,NA,94,"24","NO2 Diffusion Tube","roadside","North East Scotland",NA,"scotarc","84231","no2"
"2743",500,"2521204","SO2",1979-04-03,1985-04-01,"md_measurement","PETERHEAD 4",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"North East Scotland",NA,"scotarc","2521204","so2"
"2744",501,"2521204","bs",1979-04-03,1985-04-01,"md_measurement","PETERHEAD 4",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"North East Scotland",NA,"scotarc","2521204","bs"
"2745",1911,"84232","NO2",2004-01-01,NA,"md_measurement","PETERHEAD 4N",NA,NA,NA,94,"24","NO2 Diffusion Tube","roadside","North East Scotland",NA,"scotarc","84232","no2"
"2746",1575,"5325","SO2-S",1991-11-28,NA,"md_measurement","Pitlochry",NA,NA,"98",849,"36","Weekly Rural SO2",NA,"North East Scotland",NA,"scotarc","5325","so2-s"
"2747",1380,"5151","K(D)",1990-10-16,2001-01-01,"md_measurement","Polloch",NA,NA,"30",764,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","k(d)"
"2748",1373,"5151","SO4-S(D)",1990-10-16,2001-01-01,"md_measurement","Polloch",NA,NA,"30",757,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","so4-s(d)"
"2749",1366,"5151","Cl",1990-10-16,NA,"md_measurement","Polloch",NA,NA,"30",748,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","cl"
"2750",1391,"5151","NO2",1993-02-01,1995-01-02,"md_measurement","Polloch",NA,NA,"30",996,"35","Other Acid deposition measurements",NA,"Highland",NA,"scotarc","5151","no2"
"2751",1359,"5151","pH",1990-10-16,NA,"md_measurement","Polloch",NA,NA,"30",741,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","ph"
"2752",1384,"5151","r",1990-10-16,NA,"md_measurement","Polloch",NA,NA,"30",771,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","rain"
"2753",1377,"5151","Mg(D)",1990-10-16,2001-01-01,"md_measurement","Polloch",NA,NA,"30",761,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","mg(d)"
"2754",1370,"5151","cond",1990-10-16,NA,"md_measurement","Polloch",NA,NA,"30",754,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","cond"
"2755",1363,"5151","Na",1990-10-16,NA,"md_measurement","Polloch",NA,NA,"30",745,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","na"
"2756",1388,"5151","rem a",1990-10-16,1998-01-12,"md_measurement","Polloch",NA,NA,"30",775,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","rem_a"
"2757",1381,"5151","PO4-P(D)",1990-10-16,2001-01-01,"md_measurement","Polloch",NA,NA,"30",765,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","po4-p(d)"
"2758",1374,"5151","NO3-N(D)",1990-10-16,2001-01-01,"md_measurement","Polloch",NA,NA,"30",758,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","no3-n(d)"
"2759",1367,"5151","K",1990-10-16,NA,"md_measurement","Polloch",NA,NA,"30",749,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","k"
"2760",1360,"5151","SO4-S",1990-10-16,NA,"md_measurement","Polloch",NA,NA,"30",742,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","so4-s"
"2761",1385,"5151","sum+",1990-10-16,1998-01-12,"md_measurement","Polloch",NA,NA,"30",772,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","sum+"
"2762",1378,"5151","Ca(D)",1990-10-16,2001-01-01,"md_measurement","Polloch",NA,NA,"30",762,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","ca(d)"
"2763",1371,"5151","calccond",1990-10-16,1998-01-12,"md_measurement","Polloch",NA,NA,"30",755,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","calccond"
"2764",1364,"5151","Mg",1990-10-16,NA,"md_measurement","Polloch",NA,NA,"30",746,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","mg"
"2765",1389,"5151","rem b",1990-10-16,1998-01-12,"md_measurement","Polloch",NA,NA,"30",776,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","rem_b"
"2766",1382,"5151","SO4-S(NM)(D)",1990-10-16,2001-01-01,"md_measurement","Polloch",NA,NA,"30",767,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","so4-s(nm)(d)"
"2767",1375,"5151","NH4-N(D)",1990-10-16,2001-01-01,"md_measurement","Polloch",NA,NA,"30",759,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","nh4-n(d)"
"2768",1368,"5151","PO4-P",1990-10-16,NA,"md_measurement","Polloch",NA,NA,"30",750,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","po4-p"
"2769",1361,"5151","NO3-N",1990-10-16,NA,"md_measurement","Polloch",NA,NA,"30",743,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","no3-n"
"2770",1386,"5151","sum-",1990-10-16,1998-01-12,"md_measurement","Polloch",NA,NA,"30",773,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","sum-"
"2771",1379,"5151","Cl(D)",1990-10-16,2001-01-01,"md_measurement","Polloch",NA,NA,"30",763,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","cl(d)"
"2772",1372,"5151","H+",1990-10-16,NA,"md_measurement","Polloch",NA,NA,"30",756,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","h+"
"2773",1365,"5151","Ca",1990-10-16,NA,"md_measurement","Polloch",NA,NA,"30",747,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","ca"
"2774",1390,"5151","NO2-N",1991-06-25,1993-01-04,"md_measurement","Polloch",NA,NA,"30",848,"35","Other Acid deposition measurements",NA,"Highland",NA,"scotarc","5151","no2-n"
"2775",1383,"5151","H+(D)",1990-10-16,2001-01-01,"md_measurement","Polloch",NA,NA,"30",769,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","h+(d)"
"2776",1376,"5151","Na(D)",1990-10-16,2001-01-01,"md_measurement","Polloch",NA,NA,"30",760,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","na(d)"
"2777",1369,"5151","SO4-S(NM)",1990-10-16,NA,"md_measurement","Polloch",NA,NA,"30",752,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","so4-s(nm)"
"2778",1362,"5151","NH4-N",1990-10-16,NA,"md_measurement","Polloch",NA,NA,"30",744,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","nh4-n"
"2779",1387,"5151","diff",1990-10-16,1998-01-12,"md_measurement","Polloch",NA,NA,"30",774,"34","Weekly Rainfall (HIGH)",NA,"Highland",NA,"scotarc","5151","diff"
"2780",503,"2550001","bs",1961-04-04,1982-03-29,"md_measurement","PORT GLASGOW 1",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","2550001","bs"
"2781",502,"2550001","SO2",1961-04-04,1982-03-29,"md_measurement","PORT GLASGOW 1",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","2550001","so2"
"2782",504,"2550004","SO2",1962-04-03,1982-03-29,"md_measurement","PORT GLASGOW 4",NA,NA,NA,37,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","2550004","so2"
"2783",505,"2550004","bs",1962-04-03,1982-03-29,"md_measurement","PORT GLASGOW 4",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","2550004","bs"
"2784",507,"2587001","bs",1990-04-03,1998-03-30,"md_measurement","PRESTONPANS 1",NA,NA,NA,38,"smso2","Smoke and SO2 Network",NA,"Central Scotland",NA,"scotarc","2587001","bs"
